ID;Tipo;Height;Width
1647345;dog;400;287
1874417;cat;480;640
1083790;dog;480;270
1273264;dog;400;300
1848244;cat;400;400
1342550;cat;266;399
1806766;cat;400;300
1052843;dog;480;270
1816441;dog;480;360
1437306;cat;480;270
1014202;dog;480;360
1558983;cat;300;400
1091082;cat;400;362
1719437;cat;300;400
1956535;cat;400;300
1546176;cat;300;400
1333580;cat;400;307
1927027;dog;480;360
1436780;dog;480;360
1951473;dog;300;400
1498471;dog;302;400
1141951;cat;480;640
1770590;cat;480;640
1752378;dog;300;400
1045858;cat;480;360
1190832;cat;480;640
1184310;cat;400;300
1776662;dog;480;360
1936646;dog;399;225
1529546;dog;400;400
1266172;cat;480;359
1104503;dog;282;425
1928607;cat;300;400
1518567;dog;400;304
1200245;cat;400;400
1262847;cat;427;640
1853986;dog;399;241
1084735;dog;225;400
1741207;dog;300;400
1627457;dog;299;400
1615177;dog;360;640
1727700;cat;362;640
1408190;cat;480;360
1413735;dog;225;400
1032537;dog;480;270
1221020;dog;269;400
1766742;dog;267;400
1756519;dog;480;407
1530410;cat;400;300
1353402;cat;300;400
1412290;cat;400;265
1906074;cat;400;400
1933594;dog;399;265
1312638;dog;480;359
1590866;cat;225;400
1002339;dog;480;270
1684759;cat;225;400
1521935;dog;400;300
1745657;cat;360;640
1426048;dog;479;271
1836891;cat;480;640
1099183;dog;480;270
1948174;cat;561;640
1391323;cat;480;270
1507970;dog;400;300
1660927;cat;480;640
1196216;dog;166;125
1907541;cat;300;400
1895911;cat;300;400
1704140;cat;300;400
1110588;dog;300;400
1462260;cat;478;357
1067685;dog;400;266
1666088;cat;428;640
1297648;cat;300;400
1037400;dog;300;400
1206884;dog;301;400
1054523;cat;400;300
1815545;cat;400;333
1528093;cat;400;269
1904821;dog;400;300
1117356;dog;606;640
1808813;dog;300;400
1925653;dog;480;360
1726587;cat;480;427
1692140;dog;300;400
1893574;cat;480;360
1327790;cat;480;469
1992261;cat;400;266
1630082;dog;360;640
1563621;dog;400;400
1684956;dog;267;400
1696600;dog;400;300
1791571;dog;480;395
1366587;cat;480;640
1111676;dog;381;640
1203470;cat;300;400
1475979;cat;267;400
1159097;cat;400;300
1717665;dog;480;360
1585109;dog;400;299
1022553;cat;300;400
1183975;dog;480;360
1088319;cat;300;400
1408045;cat;300;400
1170809;dog;480;320
1791533;dog;113;150
1622690;cat;400;300
1808752;dog;360;203
1929174;dog;400;342
1584019;cat;239;400
1362374;cat;480;360
1701473;cat;400;300
1116941;dog;400;225
1742411;cat;300;400
1905211;cat;384;384
1369872;cat;300;400
1646208;cat;300;400
1027187;dog;225;400
1732168;dog;479;270
1783221;cat;267;400
1431088;cat;300;400
1519087;cat;270;399
1568219;cat;480;360
1078148;dog;266;400
1020778;dog;480;270
1489595;dog;479;219
1326186;dog;480;270
1967766;dog;480;640
1662941;cat;480;360
1943698;cat;300;400
1796282;dog;300;400
1476805;dog;480;360
1026607;cat;300;400
1062618;dog;400;391
1007148;cat;400;378
1479447;dog;480;640
1917064;dog;480;360
1841884;dog;399;266
1532955;dog;300;400
1840368;dog;400;299
1155172;cat;265;400
1318843;dog;300;400
1266344;cat;475;640
1429647;dog;400;300
1594701;cat;480;360
1234261;dog;300;400
1736231;dog;300;400
1785509;dog;360;640
1276709;dog;480;360
1468636;cat;400;300
1169994;dog;263;134
1159633;dog;360;640
1455540;dog;267;400
1852743;dog;480;640
1185685;dog;480;360
1133546;cat;480;640
1491721;dog;400;300
1174465;dog;300;400
1726049;cat;224;399
1527014;cat;300;400
1431388;dog;400;266
1913172;dog;360;640
1844958;cat;480;270
1132783;dog;400;293
1024795;dog;400;300
1486746;cat;400;400
1666671;dog;480;640
1774941;cat;300;400
1001124;dog;350;206
1397813;dog;400;300
1031893;cat;400;400
1927924;dog;400;300
1407357;dog;475;640
1908221;cat;400;300
1743758;dog;480;640
1969078;dog;480;270
1418575;dog;360;203
1511546;cat;481;640
1304959;dog;480;360
1013497;dog;181;216
1026956;dog;299;400
1269488;dog;300;400
1584033;dog;640;640
1551470;dog;300;225
1692587;dog;640;640
1735085;cat;427;640
1074186;cat;266;400
1568392;dog;480;360
1512493;dog;480;360
1014007;dog;400;300
1869881;cat;480;640
1637555;cat;300;400
1584499;cat;480;360
1338715;cat;400;225
1176620;dog;300;400
1521288;cat;300;400
1630574;cat;299;400
1468712;cat;300;400
1676175;cat;480;360
1037736;dog;480;640
1540475;cat;480;360
1791224;dog;480;360
1483487;cat;300;400
1725722;dog;360;640
1256931;dog;480;640
1987990;cat;400;400
1010065;cat;480;270
1378433;dog;400;225
1846910;dog;480;270
1695088;cat;267;400
1224174;dog;480;360
1143624;cat;300;400
1242566;dog;300;400
1322923;cat;384;640
1134643;cat;480;450
1220722;dog;400;300
1725078;cat;360;640
1163339;dog;400;300
1311035;cat;400;300
1261786;dog;400;240
1276204;cat;300;400
1324687;cat;359;639
1112092;cat;479;233
1974601;cat;300;400
1096210;cat;480;640
1930926;dog;300;400
1187853;dog;480;360
1945230;dog;480;640
1799894;dog;300;400
1655574;cat;400;300
1744757;cat;300;400
1806181;cat;399;640
1999772;dog;480;360
1876336;dog;300;400
1937224;cat;266;400
1562188;dog;479;270
1537995;cat;640;640
1295478;dog;480;640
1990732;dog;300;400
1188359;dog;480;360
1977596;dog;640;640
1062315;cat;300;400
1184300;dog;300;400
1739580;cat;420;640
1852335;dog;100;400
1372555;cat;480;360
1400407;dog;300;225
1018862;dog;480;303
1368105;cat;160;120
1952094;cat;300;400
1841987;dog;480;270
1952451;cat;267;400
1624582;cat;300;400
1986684;cat;400;301
1048343;cat;480;360
1850372;cat;480;360
1258061;cat;300;400
1419268;cat;400;354
1752640;dog;300;400
1714840;cat;300;400
1197009;dog;640;640
1215926;dog;480;270
1694803;dog;480;351
1780695;dog;166;221
1852399;cat;267;178
1831089;cat;400;300
1960726;cat;400;300
1608385;cat;480;270
1040720;cat;399;225
1597359;dog;400;300
1561484;dog;225;400
1256549;cat;400;299
1211391;dog;427;640
1785137;cat;480;640
1168264;cat;323;400
1804593;cat;300;400
1895519;cat;240;180
1490635;cat;300;400
1397670;cat;400;300
1957401;dog;480;360
1198688;cat;400;300
1054029;cat;300;400
1989371;dog;400;300
1734073;dog;400;239
1200013;dog;300;400
1812986;dog;300;400
1736575;cat;300;400
1109105;dog;480;360
1421053;dog;480;270
1945833;cat;480;454
1024400;cat;480;270
1964704;dog;480;360
1971945;dog;300;400
1183817;dog;325;400
1054774;cat;480;360
1585031;cat;640;480
1615840;dog;300;400
1431988;dog;300;400
1639670;dog;360;640
1966833;dog;400;223
1030151;dog;300;400
1826044;cat;300;400
1976474;cat;400;299
1137016;cat;480;640
1837862;cat;400;300
1795286;cat;300;400
1120690;dog;400;291
1865791;dog;480;360
1098833;cat;480;640
1761012;dog;479;258
1273382;cat;480;640
1080751;dog;300;400
1715952;cat;400;300
1298146;dog;400;300
1795035;dog;424;640
1258669;dog;300;400
1739739;dog;640;640
1170640;cat;400;299
1392419;cat;480;452
1477853;dog;400;300
1011703;dog;400;300
1220154;dog;400;329
1188953;cat;480;463
1612762;dog;360;640
1274112;cat;354;640
1678863;dog;427;640
1049297;cat;300;400
1811079;dog;300;400
1265418;dog;427;640
1328341;cat;400;400
1114565;dog;480;360
1124336;dog;300;400
1591154;cat;480;360
1039933;dog;300;400
1749498;dog;480;270
1670832;dog;480;360
1591582;cat;266;400
1033138;dog;400;225
1882393;cat;300;400
1720335;cat;268;400
1386331;cat;300;400
1448447;dog;400;300
1531552;dog;480;356
1278558;cat;300;400
1315969;cat;400;299
1287321;dog;480;360
1560717;cat;360;640
1371007;cat;225;127
1358268;cat;480;640
1429067;cat;426;640
1634173;cat;303;400
1294435;cat;300;400
1073264;cat;361;640
1872475;dog;300;225
1014020;dog;480;360
1286337;dog;480;360
1336607;cat;360;640
1074063;cat;400;267
1319577;dog;300;400
1171669;dog;266;400
1539715;cat;300;400
1465049;cat;544;640
1226567;cat;480;360
1271855;dog;480;360
1425289;dog;300;400
1715505;cat;480;360
1820451;dog;480;360
1783432;dog;400;342
1398294;cat;480;640
1467122;cat;300;400
1368883;dog;480;360
1783944;dog;399;225
1221006;dog;300;400
1834568;cat;300;400
1882653;dog;400;300
1026860;cat;400;400
1842119;dog;299;400
1016477;dog;480;360
1899880;dog;300;225
1239069;dog;480;360
1502472;cat;360;640
1076876;dog;480;360
1988604;dog;400;300
1693917;dog;225;127
1399913;cat;272;400
1318214;cat;267;400
1316396;dog;480;360
1178291;cat;480;360
1933143;dog;300;400
1137183;dog;480;360
1405813;cat;300;400
1828342;dog;225;400
1278160;dog;480;360
1723998;dog;400;239
1386682;dog;300;400
1031397;dog;300;400
1197828;cat;480;640
1963231;cat;300;400
1195847;cat;400;300
1141644;cat;480;640
1054568;dog;300;400
1949524;dog;266;400
1476789;dog;400;225
1353965;cat;480;640
1985718;dog;400;300
1222787;cat;225;400
1509450;dog;400;300
1377940;cat;400;400
1062885;cat;300;400
1849135;cat;400;292
1302107;dog;300;400
1347651;cat;480;360
1678506;cat;300;400
1363890;dog;480;360
1854465;cat;480;360
1105479;cat;267;400
1080335;cat;300;400
1238722;dog;400;222
1021142;dog;360;203
1367379;cat;480;360
1795633;cat;400;240
1022975;dog;480;360
1184650;cat;529;640
1585740;cat;480;640
1801522;cat;233;399
1396601;dog;256;320
1731304;dog;300;400
1809075;cat;480;360
1609359;dog;257;400
1587165;cat;225;127
1973400;dog;300;400
1579648;dog;300;400
1160798;cat;225;400
1344633;cat;300;400
1475719;cat;300;400
1949829;dog;400;300
1485552;cat;480;360
1212929;dog;400;299
1183117;cat;480;360
1653337;dog;480;270
1100091;cat;480;358
1813327;dog;300;400
1978974;cat;300;400
1645296;cat;480;360
1218141;dog;400;300
1641050;cat;400;300
1617860;dog;300;400
1213823;cat;480;640
1414870;cat;640;640
1892637;cat;300;400
1275806;cat;480;360
1426007;cat;300;400
1807577;dog;480;360
1091666;cat;300;400
1609526;dog;480;326
1199715;dog;400;225
1498472;cat;360;203
1524373;cat;292;480
1071732;cat;400;225
1710623;dog;480;270
1978501;cat;397;400
1993577;dog;480;640
1534239;dog;299;400
1170436;cat;400;300
1124033;cat;400;300
1645667;cat;300;400
1216579;cat;360;640
1959987;cat;400;362
1123413;cat;400;300
1204815;cat;299;223
1443245;dog;300;400
1804939;cat;480;321
1741223;dog;480;349
1389564;dog;300;400
1207221;cat;400;300
1003411;dog;474;640
1645968;dog;480;270
1300920;cat;400;299
1351221;cat;267;400
1001687;cat;360;203
1010065;dog;235;400
1122577;dog;300;400
1001853;cat;480;270
1477900;cat;300;400
1726925;dog;300;400
1120909;dog;480;360
1293618;dog;267;400
1064077;dog;300;400
1249955;dog;480;360
1940835;dog;480;270
1558746;dog;300;400
1521657;dog;360;203
1278298;dog;360;640
1950142;cat;300;400
1247113;dog;360;640
1346992;dog;300;400
1550439;dog;477;640
1673082;dog;299;400
1784341;dog;300;400
1419261;dog;400;307
1779156;dog;220;320
1205824;dog;300;400
1443536;cat;316;299
1191992;dog;265;400
1226541;dog;480;404
1749310;dog;400;258
1174190;dog;640;640
1550194;dog;604;640
1888632;cat;427;640
1739367;cat;480;389
1366653;dog;300;400
1718977;cat;300;400
1217455;dog;300;400
1162969;cat;480;358
1178083;dog;480;270
1132900;dog;266;400
1028351;dog;400;300
1192291;cat;225;400
1611147;dog;479;232
1024238;dog;480;640
1047778;dog;480;270
1683071;dog;270;480
1739834;dog;360;203
1042347;dog;400;400
1137787;dog;360;203
1109513;dog;225;400
1388528;dog;360;640
1757745;dog;300;400
1405616;cat;300;400
1129421;cat;480;360
1059225;dog;480;640
1032698;dog;300;400
1798718;dog;640;640
1075498;dog;300;400
1324770;dog;300;400
1652190;cat;480;360
1227173;dog;113;150
1894968;cat;479;271
1541939;cat;480;270
1616271;dog;400;300
1009102;dog;480;360
1453398;dog;480;270
1512450;cat;300;400
1970004;cat;400;299
1895048;dog;480;359
1447139;cat;239;400
1841615;cat;480;469
1597015;cat;269;400
1656644;dog;480;360
1252381;cat;480;334
1255945;cat;425;640
1380225;dog;300;400
1340195;dog;300;400
1595679;dog;300;400
1738483;dog;300;400
1477377;dog;266;400
1071338;dog;300;400
1128243;cat;640;480
1374239;cat;300;400
1926805;cat;400;300
1455331;dog;480;359
1252020;cat;480;360
1340970;cat;400;300
1517058;dog;480;640
1522241;dog;480;360
1210327;dog;400;300
1120609;dog;400;400
1687599;dog;400;290
1975189;dog;400;267
1549791;cat;400;300
1598835;dog;300;400
1136119;cat;360;640
1518423;dog;480;360
1224372;cat;306;400
1920765;cat;371;357
1778227;cat;300;400
1950083;cat;225;400
1729797;dog;480;415
1741701;cat;480;640
1788777;dog;478;357
1543877;dog;480;360
1625246;cat;480;360
1765056;dog;267;400
1661485;cat;480;360
1317616;cat;400;300
1496909;dog;480;352
1217341;cat;225;399
1904773;dog;480;640
1520764;cat;300;400
1773417;dog;399;267
1743317;dog;300;400
1335224;dog;480;640
1463240;cat;480;360
1428839;cat;400;300
1369363;dog;480;640
1328395;dog;526;640
1886213;cat;300;400
1761841;cat;300;400
1753002;dog;479;307
1881418;dog;428;639
1493889;dog;400;400
1548888;dog;400;300
1296082;dog;300;400
1122047;dog;301;400
1261226;dog;299;400
1452946;dog;640;640
1452847;dog;640;640
1994537;dog;400;254
1462590;cat;480;416
1343935;dog;400;214
1897700;dog;480;360
1372319;dog;480;270
1124545;cat;400;300
1826872;cat;480;640
1126850;dog;400;300
1290675;cat;480;640
1986334;dog;480;360
1362157;cat;400;300
1395042;dog;480;270
1811635;cat;400;300
1463888;dog;300;400
1424956;cat;300;400
1862753;cat;300;400
1124348;cat;268;400
1065469;cat;480;360
1950591;cat;300;400
1251125;dog;480;360
1236571;cat;321;240
1019819;cat;480;360
1787246;dog;266;399
1589190;dog;480;360
1643530;cat;300;400
1828390;cat;300;400
1920206;dog;400;300
1066787;dog;480;296
1576602;cat;480;360
1419085;cat;480;360
1016667;dog;300;400
1447847;dog;480;389
1953232;dog;360;639
1900963;dog;480;360
1649219;cat;480;360
1007980;dog;360;203
1710177;cat;480;270
1476198;cat;300;400
1440641;cat;400;360
1681514;dog;480;360
1731181;dog;300;400
1147043;dog;480;360
1488615;dog;400;300
1492059;cat;575;640
1632937;dog;400;299
1454901;cat;400;300
1120174;dog;265;400
1425084;dog;360;640
1190604;cat;300;400
1107158;cat;300;400
1759592;dog;360;480
1177203;dog;239;400
1629896;dog;480;640
1917015;cat;480;360
1805841;dog;300;400
1749243;cat;480;640
1374639;cat;360;640
1883116;cat;298;400
1253323;cat;300;400
1418368;cat;400;300
1031983;dog;640;640
1098394;dog;225;127
1391346;dog;480;360
1141714;cat;480;640
1432046;cat;400;300
1409019;cat;268;401
1203839;dog;400;400
1924622;cat;400;283
1394742;dog;225;400
1942743;cat;360;203
1998202;cat;300;400
1572708;dog;400;225
1891656;dog;400;300
1622613;cat;266;400
1233580;cat;480;640
1575532;dog;400;300
1371772;dog;480;360
1788372;dog;300;400
1509650;cat;480;640
1762941;cat;400;300
1860698;cat;360;203
1038947;dog;480;388
1453178;dog;480;360
1879762;dog;480;360
1425641;dog;300;400
1662179;dog;152;270
1032539;dog;480;270
1054871;dog;480;394
1372554;cat;480;245
1650222;dog;300;400
1144508;cat;300;400
1348567;cat;267;400
1714244;dog;480;360
1980783;dog;300;400
1277685;cat;480;640
1629423;dog;240;320
1259609;dog;479;271
1227847;cat;360;640
1556413;dog;300;400
1145853;dog;480;640
1999097;cat;400;300
1208296;dog;400;400
1511967;dog;300;400
1209424;dog;480;360
1570902;cat;400;315
1210769;cat;480;640
1431704;cat;300;400
1691583;dog;225;400
1941622;dog;427;640
1379800;dog;360;203
1976199;cat;480;360
1687464;dog;400;244
1430395;dog;480;320
1939749;cat;388;303
1990133;cat;300;400
1674889;cat;480;359
1459129;dog;480;640
1887958;cat;480;640
1720122;cat;300;400
1412235;dog;400;241
1151513;dog;290;400
1481077;cat;300;400
1929000;dog;300;400
1998938;dog;360;480
1224025;dog;300;400
1345857;cat;480;640
1334810;dog;300;400
1881963;cat;300;400
1163627;dog;300;400
1798779;cat;300;225
1890437;cat;400;300
1147995;cat;300;400
1491033;cat;300;400
1122910;cat;300;400
1588213;cat;300;400
1912165;dog;480;640
1747600;dog;294;640
1722595;dog;240;400
1060259;cat;300;400
1106088;cat;268;400
1109524;cat;225;400
1805406;dog;480;360
1235632;dog;400;266
1328151;dog;480;360
1630067;cat;360;203
1049344;dog;300;400
1570970;cat;400;400
1250727;cat;400;267
1005962;cat;299;400
1892796;cat;480;360
1089191;cat;480;476
1052733;dog;400;300
1970822;cat;300;400
1714321;cat;480;400
1258485;dog;360;640
1312863;dog;300;400
1201046;dog;360;640
1271730;dog;300;400
1540683;cat;640;640
1874407;cat;480;360
1003952;dog;300;400
1654584;dog;300;400
1522538;dog;480;270
1183277;dog;266;400
1710803;dog;300;400
1372391;dog;480;360
1348196;cat;300;400
1516531;dog;300;400
1106627;dog;478;640
1015169;cat;400;300
1084265;cat;320;400
1050891;dog;480;320
1109632;cat;300;400
1148924;dog;480;640
1870121;cat;400;400
1669128;dog;400;316
1289896;cat;300;400
1308910;dog;400;266
1545098;cat;300;400
1533362;cat;480;360
1548211;cat;480;270
1036451;cat;300;400
1405634;dog;300;400
1008982;dog;240;320
1417647;dog;400;266
1387325;dog;400;225
1564581;cat;267;400
1289491;cat;478;357
1928606;dog;267;400
1072652;cat;300;400
1890449;dog;434;640
1101835;cat;479;359
1217908;cat;300;400
1560991;cat;300;400
1914680;cat;480;270
1717983;cat;300;400
1205448;dog;480;345
1442334;dog;480;287
1452340;dog;480;441
1811324;dog;300;400
1592685;dog;400;300
1592908;dog;300;400
1437657;cat;480;270
1682434;dog;480;270
1163589;dog;480;360
1968823;dog;479;368
1301835;cat;480;360
1098997;dog;400;300
1266687;cat;265;400
1100455;cat;300;400
1688917;dog;360;640
1115691;cat;480;360
1595947;dog;553;640
1626392;cat;300;400
1477415;dog;300;400
1460282;dog;300;400
1630704;dog;299;223
1929369;dog;400;300
1252612;dog;480;270
1674527;dog;400;300
1003010;cat;267;400
1357604;cat;480;320
1527131;dog;302;400
1668614;dog;360;640
1267688;dog;266;400
1882703;cat;300;400
1723721;cat;480;270
1616132;cat;480;360
1306054;cat;240;400
1890222;cat;301;400
1039292;cat;480;640
1924539;dog;480;640
1234594;cat;640;480
1675324;dog;267;400
1824109;dog;480;270
1987172;dog;266;400
1044191;cat;300;400
1795233;cat;300;400
1764263;dog;400;275
1407242;dog;640;640
1287113;cat;328;400
1676541;cat;480;640
1240949;dog;225;400
1005165;cat;393;640
1765305;cat;400;225
1095797;cat;640;640
1616230;dog;480;417
1846894;dog;640;640
1517799;dog;480;640
1265100;cat;640;480
1029598;cat;400;267
1016272;cat;300;400
1059512;cat;400;300
1644332;dog;400;225
1098744;dog;225;400
1820539;cat;400;300
1551392;dog;300;400
1232878;dog;300;400
1210124;cat;400;300
1182356;cat;300;400
1002670;dog;480;252
1336794;dog;464;640
1792765;dog;309;400
1449859;dog;480;360
1112052;dog;480;360
1897830;dog;300;400
1758554;dog;427;640
1161419;dog;400;299
1447058;dog;480;310
1794960;cat;427;640
1399498;cat;480;454
1017343;dog;360;640
1454415;dog;480;360
1675012;cat;400;322
1570374;dog;480;270
1633821;dog;300;400
1635254;dog;480;360
1490504;cat;300;400
1984796;dog;400;239
1701644;cat;480;327
1812793;dog;300;400
1952880;dog;300;400
1472518;dog;480;360
1746888;dog;300;400
1088448;dog;480;640
1810107;dog;480;360
1353405;dog;300;400
1174880;cat;300;400
1879399;cat;360;640
1873852;dog;400;291
1230316;cat;424;640
1060147;cat;480;360
1897121;dog;225;400
1730864;cat;427;640
1886910;cat;300;400
1615064;cat;360;203
1721102;cat;362;640
1121375;dog;300;400
1655793;dog;400;300
1090590;cat;300;225
1865425;cat;360;640
1808157;dog;480;640
1302496;cat;326;399
1814001;cat;300;400
1658954;dog;400;345
1148400;dog;300;400
1582785;dog;300;400
1720049;dog;480;332
1504546;dog;360;640
1566111;dog;225;400
1008434;cat;480;270
1876344;dog;400;266
1733049;dog;400;225
1690466;dog;400;302
1542323;dog;300;400
1397200;dog;400;300
1817745;dog;480;360
1017724;cat;400;300
1153317;dog;399;225
1314189;dog;400;298
1450749;cat;480;640
1652728;dog;400;300
1448664;dog;300;400
1426371;cat;480;270
1584581;cat;98;130
1541938;cat;480;640
1009827;cat;299;400
1401898;dog;360;203
1274074;cat;300;400
1871191;cat;299;223
1429802;dog;640;640
1638889;cat;300;400
1126221;cat;480;360
1181161;cat;480;337
1823537;dog;480;360
1652718;dog;480;640
1700892;dog;480;239
1874940;cat;520;640
1072127;dog;360;640
1916837;cat;300;400
1982861;dog;480;270
1943159;dog;400;300
1318924;cat;400;300
1241798;cat;400;300
1509291;dog;300;400
1920200;cat;400;267
1983744;dog;203;360
1754074;dog;400;300
1793432;cat;225;399
1926967;cat;480;640
1780911;dog;480;270
1407268;dog;480;346
1924434;dog;329;400
1386982;cat;480;360
1173765;cat;300;400
1208275;dog;288;216
1171453;dog;360;640
1395922;cat;480;360
1664458;cat;299;400
1595403;dog;640;640
1361622;cat;480;270
1678579;dog;300;400
1920986;dog;400;300
1132839;dog;225;127
1974931;cat;300;400
1118642;cat;360;640
1431925;cat;300;400
1073406;dog;480;412
1163260;dog;300;400
1582931;dog;400;300
1705261;cat;480;360
1753831;cat;300;400
1512897;cat;480;270
1690840;dog;400;300
1948542;dog;300;400
1024927;dog;480;360
1022772;cat;258;193
1172924;dog;300;400
1202365;dog;427;640
1865296;cat;360;203
1688073;cat;360;640
1820704;dog;400;400
1659522;dog;480;360
1971133;dog;400;300
1012643;cat;400;300
1378467;cat;400;300
1564156;dog;400;300
1352675;dog;400;225
1166043;cat;480;270
1597363;cat;300;400
1692399;cat;480;360
1255138;dog;400;244
1131758;cat;400;381
1083484;dog;480;640
1410308;dog;400;335
1718620;cat;300;400
1040757;dog;455;500
1356980;cat;297;400
1390691;dog;300;400
1949381;dog;640;640
1363583;cat;400;314
1703245;cat;225;400
1058273;dog;480;640
1699221;dog;480;270
1010926;dog;480;640
1720272;cat;300;400
1853867;dog;138;400
1024311;cat;300;400
1909458;dog;300;400
1664315;dog;300;400
1894728;dog;480;360
1302261;cat;403;432
1736850;dog;400;240
1520609;cat;400;400
1722691;cat;480;270
1946703;dog;300;400
1158760;cat;300;400
1392652;cat;299;223
1022468;dog;360;640
1569176;dog;480;360
1096203;dog;300;400
1551059;dog;360;640
1585412;dog;400;267
1312662;cat;300;400
1180531;cat;300;400
1513797;cat;400;299
1809394;cat;480;480
1711362;dog;399;307
1693043;dog;266;400
1304756;cat;400;300
1079355;cat;480;360
1191973;dog;480;468
1452731;cat;400;300
1431323;cat;225;400
1060017;cat;300;400
1640189;cat;400;294
1915690;dog;300;400
1174294;dog;400;362
1541064;dog;480;360
1269013;dog;400;300
1135150;cat;427;640
1468802;dog;480;407
1287560;cat;300;400
1750664;cat;399;514
1737698;cat;300;400
1627056;dog;302;400
1662050;cat;399;295
1078119;cat;400;300
1045388;dog;300;400
1057636;cat;480;288
1771831;dog;400;300
1772114;cat;480;360
1162045;dog;400;300
1327875;cat;400;281
1018544;cat;427;640
1048779;cat;214;400
1910228;cat;360;203
1069767;dog;480;360
1637600;cat;400;300
1201755;cat;480;358
1179923;dog;400;300
1062550;dog;480;270
1262710;cat;300;400
1796386;dog;400;400
1586630;cat;480;360
1272724;dog;300;400
1780175;dog;479;271
1313367;cat;469;640
1610918;dog;400;300
1108162;cat;225;400
1644673;cat;300;400
1189099;dog;400;300
1528931;dog;360;203
1713894;cat;400;267
1717175;cat;640;640
1966290;cat;480;270
1530888;cat;480;360
1367036;dog;324;400
1376028;cat;300;400
1913374;cat;400;300
1405016;cat;268;400
1370159;cat;225;400
1825963;dog;300;400
1173471;dog;400;300
1464905;cat;300;400
1364318;dog;480;270
1355004;cat;300;400
1902599;cat;381;639
1386716;dog;267;400
1013406;cat;266;400
1088203;cat;480;467
1956928;cat;480;640
1806055;dog;480;360
1983884;dog;400;272
1662020;cat;300;400
1548504;cat;300;400
1513246;cat;299;400
1446619;cat;300;400
1041611;cat;300;400
1576982;dog;480;640
1051336;cat;300;400
1405536;dog;384;230
1968281;dog;480;360
1909197;cat;480;360
1261645;dog;480;360
1345243;cat;480;360
1442909;cat;480;359
1995195;cat;400;300
1223152;dog;360;203
1318078;cat;640;640
1459421;dog;300;400
1233063;cat;300;400
1428907;dog;480;360
1420752;cat;359;639
1530091;cat;360;640
1209214;cat;300;225
1529665;cat;480;360
1408623;dog;400;305
1904662;dog;300;400
1479668;dog;434;640
1191109;cat;300;400
1769360;cat;481;640
1375342;dog;480;508
1083985;dog;480;534
1217280;cat;480;321
1544103;cat;480;270
1868253;dog;480;360
1891970;cat;480;640
1831351;dog;300;400
1823563;cat;400;300
1863647;cat;300;400
1169457;cat;479;271
1169673;cat;360;640
1418410;dog;300;400
1710747;dog;480;447
1191279;cat;360;270
1215800;dog;300;400
1881913;cat;277;400
1553484;cat;480;640
1412155;dog;480;396
1360563;dog;480;640
1331276;cat;454;640
1425468;cat;252;400
1614104;cat;265;400
1520198;dog;400;300
1727057;cat;300;400
1080326;dog;480;640
1249134;cat;400;300
1692381;dog;480;407
1873324;cat;400;300
1909354;cat;400;400
1052807;cat;480;640
1867116;dog;400;260
1071698;dog;400;269
1332918;dog;360;640
1129566;cat;400;400
1031426;dog;300;400
1612518;cat;640;640
1161425;cat;400;314
1832622;dog;225;127
1657245;dog;640;640
1607860;cat;480;360
1192081;cat;300;400
1367447;dog;267;400
1282228;dog;300;400
1555396;dog;300;400
1738943;cat;480;360
1509232;dog;480;270
1497158;dog;225;400
1846988;cat;300;400
1125324;dog;481;640
1489921;dog;480;360
1715485;dog;480;360
1433988;cat;480;360
1883827;cat;480;444
1783707;cat;248;400
1139788;cat;296;400
1354934;dog;640;640
1071807;dog;400;337
1690545;cat;400;325
1970008;cat;400;339
1829799;dog;480;270
1009664;cat;480;360
1196862;cat;480;433
1600103;cat;300;400
1847616;cat;400;317
1409537;dog;300;400
1198115;cat;400;300
1882741;cat;360;640
1368122;dog;180;154
1457100;cat;300;400
1004687;dog;300;400
1392313;dog;400;297
1681542;cat;480;640
1182023;dog;480;360
1530770;dog;480;360
1858294;cat;400;339
1069937;dog;360;203
1579774;dog;360;203
1221834;dog;360;203
1898436;dog;400;300
1320445;dog;259;400
1175286;cat;200;400
1407391;dog;400;300
1044895;dog;300;400
1630732;dog;502;640
1610270;cat;300;400
1683969;cat;480;640
1770534;cat;427;640
1088277;dog;424;640
1447534;cat;640;640
1035989;dog;320;240
1465505;cat;300;400
1346217;cat;360;640
1050903;cat;400;400
1024752;cat;300;400
1167566;dog;225;400
1737851;cat;300;400
1163584;dog;480;640
1087444;cat;400;300
1412578;cat;360;640
1080493;dog;480;360
1341282;dog;206;245
1046561;cat;400;300
1579809;dog;300;400
1474301;dog;225;400
1621529;dog;300;400
1923034;cat;400;400
1440757;cat;300;400
1640814;dog;480;270
1578639;cat;478;357
1329234;dog;400;300
1867037;cat;480;270
1467201;dog;400;300
1148727;cat;640;640
1576348;cat;300;400
1924548;dog;479;271
1510215;cat;400;300
1930120;dog;479;270
1889374;cat;240;320
1142994;dog;267;400
1925112;dog;300;400
1402542;dog;480;288
1831501;cat;400;300
1365772;dog;300;400
1182573;dog;300;225
1393373;dog;480;360
1716835;cat;640;640
1702744;cat;300;400
1455212;dog;480;270
1459057;dog;360;203
1546509;dog;400;251
1651584;dog;300;400
1407553;cat;640;640
1579899;dog;400;325
1385605;cat;300;400
1736044;dog;360;203
1243494;dog;400;225
1429520;cat;337;400
1735520;dog;360;640
1658172;cat;237;400
1161107;dog;400;299
1751145;dog;203;400
