ID;Width;Tipo;Height
2658893;400;dog;300
2850943;400;cat;300
2063071;360;cat;480
2299079;400;cat;300
2207183;400;dog;400
2113209;270;cat;480
2669509;360;cat;480
2631262;399;cat;225
2555085;270;cat;480
2085038;400;cat;400
2465058;480;dog;480
2751913;400;cat;225
2794223;360;cat;480
2426526;127;dog;225
2032900;640;cat;640
2139810;300;cat;400
2691339;400;dog;300
2842738;400;cat;300
2629490;400;cat;300
2688468;270;dog;480
2537219;640;dog;480
2370901;400;dog;300
2271615;400;cat;267
2525855;360;dog;480
2092879;400;dog;300
2351108;400;cat;266
2849638;640;cat;424
2791497;400;cat;300
2219041;400;cat;299
2028864;640;cat;480
2659036;400;dog;300
2881416;408;dog;480
2715982;299;dog;400
2580833;300;dog;400
2252069;400;cat;300
2556959;640;cat;480
2714085;225;dog;400
2202796;225;dog;400
2789941;400;dog;300
2766021;225;dog;400
2208727;640;cat;480
2834853;400;cat;300
2475144;300;cat;400
2217501;640;dog;360
2388264;400;dog;300
2622215;340;cat;404
2948091;360;cat;480
2999761;640;cat;427
2017234;400;dog;300
2041702;247;cat;480
2004552;356;cat;480
2921260;270;cat;479
2575775;640;dog;360
2169329;400;dog;300
2121512;640;dog;480
2142264;400;cat;300
2091705;267;dog;400
2658270;360;dog;480
2457126;400;cat;300
2309351;203;cat;360
2669107;267;cat;400
2218751;400;cat;300
2038667;640;cat;480
2478533;360;cat;480
2939701;400;dog;358
2065162;360;dog;480
2669000;318;dog;480
2692190;298;dog;400
2500362;400;dog;300
2713566;360;dog;480
2807825;400;dog;300
2343610;400;cat;299
2164965;300;cat;400
2513425;400;cat;241
2291011;360;cat;480
2753017;640;cat;480
2175016;400;dog;300
2399309;300;cat;400
2658288;400;cat;272
2837922;400;cat;299
2263907;400;dog;265
2512127;640;cat;427
2805053;400;cat;267
2990044;400;cat;300
2396920;400;dog;300
2982777;300;cat;400
2302567;400;dog;300
2397322;400;cat;300
2951608;270;dog;480
2022578;400;dog;300
2433544;400;cat;300
2944672;400;cat;300
2837247;328;dog;400
2058481;360;dog;480
2477950;360;cat;480
2445949;400;cat;300
2178290;400;dog;300
2517721;270;cat;480
2732238;400;cat;300
2356928;400;cat;267
2047997;371;dog;400
2543758;400;dog;300
2548794;399;cat;275
2338133;300;dog;400
2360661;270;cat;480
2356501;640;dog;491
2518105;300;dog;400
2130248;640;cat;427
2679461;360;cat;480
2323318;640;cat;480
2833618;640;cat;384
2699837;203;dog;360
2003856;480;dog;480
2794662;449;dog;480
2362992;400;dog;300
2756790;360;dog;480
2829682;400;cat;400
2470405;399;cat;265
2482667;400;dog;321
2003940;400;cat;300
2010007;326;dog;400
2858674;272;cat;400
2218058;360;cat;480
2732259;225;cat;399
2858975;640;cat;480
2652485;299;cat;400
2599417;300;cat;400
2306217;300;cat;400
2946638;370;dog;400
2875842;270;dog;480
2998005;400;dog;300
2109712;400;cat;300
2306982;270;cat;480
2491403;225;cat;300
2830112;300;cat;400
2389265;268;cat;400
2256336;400;cat;300
2943844;300;cat;400
2854607;300;dog;400
2744711;640;dog;360
2633676;515;cat;386
2790725;225;dog;300
2016049;300;dog;400
2866653;381;dog;480
2857848;400;cat;300
2705344;400;cat;300
2383455;300;cat;400
2728569;360;dog;480
2633482;360;dog;480
2794137;360;dog;480
2320850;360;cat;480
2098824;270;cat;480
2847703;403;dog;480
2774965;256;cat;479
2599729;400;cat;299
2639819;394;dog;479
2721633;400;dog;265
2271765;299;dog;400
2904412;640;dog;360
2239218;400;cat;300
2825106;375;dog;480
2043213;400;cat;267
2359156;400;cat;300
2520446;360;dog;480
2686926;351;dog;400
2287634;267;cat;400
2651523;399;cat;225
2819405;400;cat;267
2128064;300;cat;400
2003760;496;cat;372
2550337;360;dog;480
2433916;400;cat;300
2112107;400;cat;299
2952973;400;cat;300
2387476;300;cat;400
2996818;225;dog;300
2408302;400;cat;300
2346177;400;cat;225
2289031;546;cat;480
2190005;640;cat;480
2111508;640;cat;361
2827717;400;cat;267
2563750;400;cat;300
2483988;360;dog;480
2087121;329;dog;400
2366144;299;cat;400
2708314;299;dog;400
2028429;640;cat;480
2047148;640;dog;480
2265675;640;cat;589
2483546;360;cat;480
2559098;360;cat;480
2788575;225;dog;300
2212891;360;cat;480
2600599;300;cat;400
2800750;360;dog;480
2265581;360;dog;480
2831570;225;dog;300
2007417;480;dog;480
2411007;360;cat;480
2805356;352;cat;400
2902325;640;cat;480
2349515;640;cat;597
2014383;400;dog;267
2205206;299;cat;400
2876557;400;cat;300
2662757;360;cat;480
2916124;360;dog;480
2076401;640;dog;360
2413826;360;dog;480
2214024;400;cat;400
2966633;400;dog;300
2998828;480;dog;480
2177568;300;dog;400
2014355;400;cat;251
2375381;300;cat;400
2413945;270;cat;480
2568356;400;dog;300
2894330;360;dog;480
2285177;400;cat;400
2249711;400;cat;300
2122858;400;cat;300
2475405;400;cat;299
2317448;400;dog;265
2274107;360;cat;480
2811679;360;cat;480
2996684;334;cat;480
2371647;640;dog;480
2880757;270;dog;480
2699817;400;cat;266
2811477;360;cat;480
2855350;203;cat;360
2538722;366;dog;206
2817671;300;dog;400
2987852;400;cat;300
2781981;400;cat;300
2382962;640;cat;480
2028131;286;dog;479
2188050;640;cat;480
2380132;640;dog;360
2466447;640;cat;555
2408535;400;cat;300
2150885;300;dog;400
2800104;400;dog;300
2069462;300;dog;400
2125214;400;cat;267
2380398;300;dog;400
2722156;640;cat;384
2244914;400;dog;300
2216088;640;dog;640
2064707;400;dog;300
2433806;640;dog;640
2198751;400;cat;300
2678108;640;cat;360
2108288;267;dog;400
2322441;360;dog;480
2112509;203;cat;360
2658671;400;dog;300
2588624;640;cat;480
2853287;400;cat;268
2883855;400;dog;300
2848117;299;dog;400
2112907;265;dog;400
2258109;400;cat;300
2636514;400;cat;300
2735127;400;cat;400
2974657;267;dog;400
2881563;400;cat;300
2993706;640;cat;620
2711707;640;dog;422
2949843;299;cat;400
2612233;300;cat;400
2479564;300;cat;400
2453581;400;dog;300
2610501;270;cat;480
2982407;267;dog;400
2729446;225;dog;300
2831749;640;dog;427
2952186;400;cat;299
2064969;182;cat;399
2987020;392;dog;480
2759079;400;dog;265
2579644;357;dog;478
2966318;400;dog;300
2436140;360;cat;480
2388313;400;cat;300
2675137;400;cat;300
2102331;640;cat;640
2887154;300;cat;400
2027281;400;cat;300
2477818;400;cat;300
2413969;400;cat;267
2571473;400;cat;300
2149853;400;dog;265
2892660;640;cat;480
2069576;270;dog;480
2175022;400;cat;300
2762061;271;cat;480
2240349;400;cat;300
2335342;360;cat;480
2005323;640;cat;640
2241659;400;dog;265
2409824;400;dog;300
2828535;400;cat;300
2708508;400;cat;300
2508179;362;cat;480
2949217;640;cat;640
2221713;640;cat;360
2828511;300;dog;400
2869524;400;cat;300
2372121;203;cat;360
2636466;400;cat;267
2181151;304;cat;400
2727185;400;dog;300
2513302;400;cat;267
2917936;640;dog;480
2027719;400;dog;300
2905214;270;dog;480
2440907;394;dog;400
2108136;326;dog;400
2190249;400;cat;300
2291278;299;dog;400
2665531;127;cat;225
2850396;400;cat;267
2266751;300;dog;400
2094927;300;dog;400
2623745;299;cat;400
2840389;270;dog;480
2165516;360;cat;480
2718612;360;cat;480
2366788;400;dog;301
2405182;400;dog;225
2125561;270;cat;480
2485646;400;cat;267
2201092;267;cat;400
2059579;400;cat;265
2513453;360;cat;480
2143527;400;cat;300
2756487;300;cat;400
2850994;400;cat;300
2783959;400;dog;268
2034352;360;dog;480
2429232;400;cat;300
2439159;640;cat;475
2182980;400;cat;299
2762466;360;cat;480
2103490;368;cat;400
2797003;360;cat;480
2273817;400;dog;300
2854749;400;dog;300
2545254;400;cat;299
2361955;640;cat;466
2856744;400;cat;267
2889649;640;cat;427
2727864;640;dog;480
2058100;400;cat;300
2775573;266;cat;400
2032171;640;dog;640
2163609;299;cat;400
2540014;400;cat;300
2558671;360;dog;480
2831984;640;cat;467
2660856;640;cat;480
2983091;400;dog;266
2463876;300;dog;400
2991030;360;cat;480
2422738;400;dog;300
2229531;300;dog;400
2622928;400;dog;300
2224226;300;dog;400
2675988;640;cat;640
2428882;399;cat;233
2604260;366;cat;480
2568783;360;dog;480
2052454;270;cat;480
2318213;400;cat;299
2662685;203;cat;360
2323562;300;dog;400
2641481;640;cat;360
2334917;400;cat;400
2192280;360;cat;480
2032524;300;dog;400
2003446;400;cat;300
2307304;400;cat;265
2702120;640;cat;480
2055451;270;dog;480
2008964;300;cat;400
2095441;400;cat;300
2556660;265;dog;400
2012361;360;cat;480
2180763;640;cat;360
2977310;640;dog;360
2367214;400;dog;300
2555250;360;dog;480
2923006;268;cat;400
2984096;400;dog;300
2001842;400;cat;300
2846311;270;cat;480
2437415;400;cat;300
2552360;400;cat;300
2962443;640;dog;360
2291934;300;dog;400
2374582;400;cat;300
2401064;300;dog;400
2272212;300;dog;400
2646952;400;dog;300
2521558;400;cat;300
2537121;225;dog;400
2176446;225;dog;300
2146781;300;dog;400
2394169;400;cat;267
2601458;400;dog;300
2491141;300;dog;400
2160334;360;cat;480
2359882;400;dog;300
2884826;400;cat;267
2681697;352;cat;480
2127892;360;cat;480
2617604;360;dog;480
2912759;400;dog;267
2732100;400;cat;300
2671711;300;cat;400
2257963;640;cat;391
2132587;640;dog;345
2487459;299;dog;400
2775919;640;cat;480
2019454;640;cat;480
2136404;400;cat;300
2375155;203;dog;360
2520689;316;cat;479
2724510;374;dog;400
2846387;400;dog;300
2649706;360;dog;480
2284990;299;cat;400
2693877;640;cat;634
2589873;400;cat;300
2405452;351;dog;480
2621181;360;cat;480
2314702;400;cat;300
2212548;400;dog;300
2931916;400;cat;300
2053099;400;dog;291
2334766;400;cat;300
2801870;640;cat;480
2647871;640;dog;360
2969679;300;dog;400
2734840;257;cat;480
2446652;400;dog;300
2105487;400;cat;300
2001982;400;cat;267
2758399;264;cat;480
2797054;360;cat;480
2448897;640;cat;424
2185199;400;dog;300
2261716;400;cat;300
2345311;360;dog;480
2586803;299;cat;400
2921033;400;dog;300
2150444;400;dog;300
2520541;640;cat;360
2215267;400;cat;300
2550361;400;dog;300
2361935;299;cat;400
2867850;400;dog;299
2084032;640;dog;412
2478596;640;cat;427
2803033;400;cat;266
2119852;400;cat;267
2513167;266;dog;400
2611507;400;dog;313
2883751;300;cat;400
2699862;399;dog;294
2684408;640;dog;640
2263184;400;dog;300
2200846;400;cat;342
2811071;400;dog;300
2066813;400;dog;300
2402125;358;cat;480
2070544;320;dog;480
2900788;360;dog;480
2348716;300;cat;400
2854851;400;dog;300
2049342;264;dog;480
2832295;400;dog;328
2049483;240;dog;320
2502767;360;cat;480
2515751;239;cat;400
2656200;360;dog;480
2288660;300;cat;400
2820325;400;dog;300
2885823;640;cat;640
2959130;225;cat;300
2814001;400;cat;299
2349121;375;cat;400
2061249;300;dog;400
2609231;400;cat;300
2800485;400;cat;266
2862221;400;cat;299
2269661;268;cat;400
2604127;200;dog;266
2071619;400;cat;266
2111482;270;cat;480
2051902;640;cat;640
2801727;409;dog;479
2440789;300;cat;400
2492437;300;dog;400
2292996;400;cat;300
2597200;225;dog;300
2780833;400;cat;300
2432112;400;cat;301
2060689;400;cat;300
2037788;360;cat;480
2720862;640;dog;360
2233161;300;cat;400
2607151;300;dog;400
2934425;640;dog;480
2004323;400;dog;300
2467785;399;dog;304
2036092;640;dog;480
2471063;300;cat;400
2150145;360;cat;480
2178565;202;dog;360
2679361;400;dog;300
2344602;270;cat;480
2961587;300;dog;400
2675000;640;cat;640
2028267;300;dog;400
2463059;400;dog;300
2232686;350;cat;480
2958493;389;dog;397
2062865;400;cat;400
2710867;400;dog;300
2610948;353;dog;480
2526637;360;dog;480
2369532;400;cat;299
2651024;300;cat;400
2374255;400;dog;300
2557326;400;dog;296
2507481;400;cat;300
2368828;300;cat;400
2540883;356;dog;480
2049172;299;cat;400
2778069;640;cat;480
2026031;640;cat;480
2102666;400;dog;300
2503611;400;dog;300
2044809;640;cat;360
2330569;640;cat;435
2296052;400;dog;300
2206515;359;dog;480
2386081;640;dog;480
2742343;400;dog;300
2495068;480;dog;360
2782265;203;cat;360
2814796;270;dog;480
2316392;270;dog;480
2842574;357;cat;478
2440884;400;dog;300
2637038;400;dog;265
2776964;640;dog;480
2437338;640;cat;480
2888434;270;cat;480
2838186;400;dog;240
2763878;360;dog;480
2419646;640;cat;480
2033696;640;cat;360
2980889;400;dog;300
2206848;300;dog;400
2196777;302;dog;400
2850526;300;cat;480
2922992;360;cat;480
2121132;640;cat;478
2906677;400;dog;225
2608137;270;dog;480
2826562;400;dog;299
2422244;300;cat;400
2162644;640;dog;640
2091498;341;cat;480
2853498;400;dog;300
2030275;400;dog;300
2016650;400;cat;266
2575165;400;cat;300
2928831;400;cat;300
2737283;300;dog;400
2254879;400;cat;300
2261283;300;dog;400
2751156;400;cat;300
2546404;400;cat;300
2379120;300;cat;400
2573476;300;dog;400
2486745;360;dog;480
2539920;361;cat;400
2569023;400;cat;300
2345447;351;dog;400
2918060;300;dog;400
2529955;356;dog;480
2760963;270;cat;480
2416421;266;cat;400
2987777;270;cat;480
2382744;400;cat;300
2310151;270;cat;480
2977008;371;dog;400
2646121;300;dog;400
2144208;300;dog;400
2962885;300;cat;400
2923120;480;cat;640
2400558;534;cat;480
2306338;640;cat;480
2646090;400;dog;225
2822221;360;cat;480
2294204;400;cat;268
2398154;360;dog;480
2356277;400;dog;225
2883879;400;cat;266
2804278;400;dog;300
2903374;361;dog;480
2843115;300;dog;400
2707925;400;cat;300
2091911;360;dog;480
2960625;400;dog;300
2785224;199;cat;400
2912102;344;dog;400
2674049;225;cat;399
2406140;360;dog;480
2370965;299;dog;400
2064207;400;cat;267
2139847;300;cat;400
2467200;400;cat;299
2153924;399;cat;266
2715017;300;dog;400
2841819;300;dog;400
2462489;275;dog;400
2099643;400;cat;400
2313084;299;dog;400
2474103;400;dog;299
2773419;399;cat;225
2645275;400;dog;300
2561359;400;dog;300
2291602;170;cat;400
2616613;202;dog;360
2565422;335;dog;399
2576160;270;cat;480
2823649;270;cat;480
2735668;360;dog;480
2006210;360;cat;480
2020563;640;dog;480
2046126;270;cat;480
2973454;640;cat;559
2203591;270;cat;480
2989621;270;dog;480
2216298;640;dog;640
2013223;270;dog;480
2603170;640;cat;360
2786099;400;dog;300
2962636;299;dog;400
2540499;400;cat;265
2661939;359;cat;268
2301297;299;cat;400
2832208;640;dog;480
2096096;360;cat;480
2838357;400;dog;300
2219774;400;dog;400
2599156;400;dog;300
2727163;400;cat;267
2822922;400;cat;300
2489987;400;cat;300
2682784;361;dog;480
2505897;360;dog;480
2982179;400;cat;283
2595623;320;cat;480
2573952;640;dog;480
2318836;346;cat;400
2170193;360;dog;480
2866553;360;cat;480
2308309;400;cat;300
2099441;400;dog;287
2993648;400;dog;288
2268049;360;dog;480
2139822;640;cat;597
2587202;344;dog;400
2795309;400;dog;300
2881638;400;dog;225
2472604;299;cat;400
2518791;270;cat;480
2241497;225;dog;300
2106158;300;cat;400
2615662;300;dog;400
2168916;267;cat;400
2746653;305;dog;400
2367700;400;cat;300
2345941;394;cat;480
2231319;400;dog;300
2770766;300;cat;400
2950605;361;cat;480
2259085;360;cat;480
2827473;320;dog;480
2218120;640;cat;563
2141519;225;dog;399
2836906;640;cat;480
2087269;640;cat;480
2486329;640;cat;480
2329169;360;cat;480
2149079;320;dog;240
2486058;360;cat;480
2605465;400;dog;300
2727766;488;cat;477
2446918;300;cat;400
2459964;400;dog;300
2260920;640;dog;360
2153605;225;dog;300
2354224;300;dog;400
2926324;400;dog;299
2127830;385;cat;307
2706577;400;dog;267
2119892;351;dog;399
2120743;400;dog;300
2369428;299;dog;400
2155272;400;cat;266
2039360;640;cat;480
2849440;182;dog;400
2238839;270;cat;480
2276005;400;dog;300
2504523;360;cat;480
2420089;360;cat;480
2158112;300;dog;400
2359644;400;dog;300
2349329;400;cat;300
2768197;299;cat;400
2419980;384;cat;480
2413586;400;cat;300
2585048;360;cat;480
2386843;320;dog;240
2981340;640;dog;480
2686243;400;cat;299
2688138;360;dog;480
2207200;400;cat;223
2797166;400;dog;300
2537057;400;cat;299
2283489;640;dog;480
2988057;264;dog;480
2160598;357;dog;478
2881660;400;cat;300
2489408;203;cat;360
2873232;400;cat;300
2127874;203;cat;360
2680977;640;cat;480
2883372;400;dog;300
2493599;360;dog;480
2714685;360;cat;480
2445650;127;dog;225
2330181;360;cat;480
2431890;400;cat;300
2685975;300;cat;400
2750970;400;cat;300
2328094;267;cat;400
2535999;400;cat;300
2534001;225;dog;300
2522067;400;cat;300
2408747;360;cat;480
2035038;270;cat;480
2902585;360;cat;480
2714774;223;dog;400
2254997;640;cat;480
2328926;400;cat;225
2173762;400;cat;300
2889281;640;cat;480
2702566;369;cat;400
2599268;640;dog;640
2846906;400;cat;300
2120410;300;dog;400
2400207;274;dog;206
2010898;400;dog;265
2581144;360;cat;480
2943785;268;dog;400
2484784;400;cat;300
2908866;640;cat;480
2437228;400;dog;300
2414956;360;cat;480
2938473;300;dog;400
2686425;400;dog;300
2716883;640;cat;640
2500187;400;cat;299
2426813;400;cat;300
2794649;400;dog;300
2008463;400;cat;300
2372055;300;cat;400
2092283;640;cat;480
2608551;300;dog;400
2838344;400;dog;337
2705253;270;cat;479
2625651;300;dog;400
2360178;466;dog;478
2011250;640;dog;360
2472038;360;dog;480
2761163;400;cat;300
2745223;360;cat;480
2395862;300;dog;400
2700288;334;dog;400
2048020;639;dog;281
2534784;480;dog;640
2396420;400;cat;239
2241713;640;dog;637
2244839;400;cat;266
2818180;360;cat;480
2056602;400;cat;300
2490087;400;cat;300
2562510;640;dog;546
2447633;224;dog;400
2161635;640;cat;480
2460543;400;dog;300
2344245;360;cat;479
2759092;433;cat;480
2942966;225;dog;300
2305475;400;cat;300
2777871;640;dog;640
2227639;300;dog;400
2931354;400;cat;400
2083198;400;dog;300
2894724;300;dog;400
2210266;203;cat;360
2153750;360;dog;480
2102618;400;cat;299
2916848;400;dog;300
2817093;400;dog;300
2130215;360;dog;480
2762497;400;cat;300
2974939;300;dog;400
2053587;270;cat;480
2486410;640;dog;640
2674119;300;dog;400
2587761;400;cat;300
2691514;400;dog;265
2167086;317;cat;480
2160542;225;dog;300
2109730;400;cat;300
2402510;400;dog;300
2048483;360;cat;480
2070394;640;dog;480
2014748;400;cat;300
2704396;400;dog;267
2900430;640;dog;360
2750169;400;cat;267
2508820;400;cat;299
2744668;400;cat;300
2923020;300;dog;400
2802872;356;dog;480
2659742;640;dog;360
2859811;225;dog;400
2023530;640;dog;480
2849790;400;cat;267
2401689;400;dog;400
2207692;640;cat;480
2625472;399;dog;255
2662114;400;dog;300
2547199;275;cat;206
2570763;640;cat;623
2461485;451;cat;480
2507391;400;cat;266
2566345;240;cat;320
2469630;640;dog;640
2611446;300;dog;400
2193813;400;cat;400
2245870;270;cat;480
2617470;640;cat;640
2128659;270;dog;480
2134488;400;cat;300
2865557;299;cat;400
2256834;340;cat;400
2188314;320;cat;480
2041356;360;dog;480
2471794;640;cat;480
2534913;225;dog;400
2939665;640;cat;537
2148593;300;dog;400
2219042;270;cat;480
2545291;300;dog;400
2533475;400;dog;300
2015058;356;dog;480
2069827;400;dog;267
2154112;400;dog;400
2279198;400;dog;300
2509148;400;cat;300
2615375;400;dog;221
2651084;203;cat;360
2528743;400;dog;275
2341562;400;cat;292
2383388;360;cat;480
2675112;360;cat;480
2685901;300;cat;400
2721299;360;dog;480
2542079;270;dog;480
2397780;400;dog;300
2011009;463;cat;480
2349071;400;dog;239
2552410;356;dog;480
2112951;300;cat;400
2321507;640;cat;360
2870240;299;cat;400
2821775;276;dog;400
2574277;400;dog;300
2663193;360;dog;480
2244783;640;dog;480
2440372;400;dog;300
2424274;400;cat;267
2696469;400;cat;300
2052709;640;dog;427
2497924;400;dog;300
2223625;300;cat;400
2709389;377;dog;377
2894615;400;dog;300
2286532;400;dog;300
2798154;640;cat;413
2286543;640;dog;480
2967343;360;cat;480
2610050;306;dog;480
2235351;300;dog;400
2627405;270;dog;480
2653057;400;cat;397
2851699;360;dog;480
2997704;400;dog;400
2186187;360;dog;480
2437043;360;dog;480
2107969;152;dog;270
2010705;300;cat;400
2927896;400;cat;300
2190014;270;cat;480
2622269;225;cat;400
2412383;270;cat;480
2942731;400;dog;300
2057023;400;cat;299
2753006;400;dog;300
2769322;360;cat;480
2126251;267;cat;400
2967137;209;dog;207
2314807;300;dog;400
2225453;400;dog;300
2610423;400;cat;300
2945625;400;dog;300
2178202;356;cat;480
2055540;174;dog;310
2724732;360;dog;480
2884879;640;cat;360
2566101;400;dog;300
2897558;399;cat;290
2358725;400;dog;267
2986285;400;cat;267
2945480;267;cat;400
2917989;360;cat;480
2970676;400;dog;300
2734130;300;cat;400
2431988;400;cat;300
2887206;400;dog;300
2581895;203;dog;360
2014720;472;dog;480
2336512;225;dog;400
2735057;254;cat;466
2105135;400;dog;400
2426052;400;cat;300
2373996;640;cat;360
2924469;320;cat;480
2276753;399;dog;132
2234308;400;dog;300
2266244;270;cat;480
2294972;429;cat;322
2394569;400;cat;300
2175123;436;cat;480
2047418;400;dog;299
2064045;366;dog;206
2911261;360;cat;480
2411684;240;cat;320
2092412;400;cat;300
2526722;400;dog;267
2035164;320;dog;320
2482937;407;dog;480
2269185;226;dog;400
2491774;420;dog;480
2306933;490;cat;480
2579258;640;cat;354
2693043;640;dog;480
2161123;400;cat;302
2349262;640;dog;304
2122836;360;cat;480
2408237;400;cat;266
2712627;270;cat;480
2921674;400;dog;300
2614445;400;cat;267
2857412;640;cat;640
2088390;360;cat;480
2002003;400;dog;300
2186956;400;dog;300
2284347;640;cat;360
2573830;640;dog;480
2766166;270;dog;480
2676836;270;cat;480
2539345;400;dog;300
2749272;400;cat;300
2369250;300;dog;400
2750765;360;dog;480
2573648;310;cat;480
2571104;321;cat;400
2927536;203;dog;360
2056643;640;cat;480
2302800;300;dog;400
2561661;640;cat;360
2236158;358;cat;479
2954247;400;cat;300
2950983;640;dog;480
2980970;640;cat;480
2539653;360;dog;480
2234953;366;dog;206
2999150;400;dog;300
2772463;400;cat;268
2987911;640;dog;360
2784261;640;cat;480
2960369;237;dog;400
2428192;247;dog;400
2894906;400;dog;265
2244740;300;cat;400
2966616;399;cat;299
2739833;300;cat;400
2442449;640;cat;480
2768156;400;cat;300
2225291;360;dog;480
2902105;400;dog;300
2670381;360;dog;480
2689984;400;dog;285
2495502;400;dog;300
2616389;270;cat;480
2798062;640;cat;640
2148157;640;cat;427
2546379;366;dog;206
2799851;400;dog;300
2804782;400;cat;300
2887477;470;cat;480
2108170;360;dog;480
2070388;640;cat;640
2067539;299;cat;400
2847900;400;cat;300
2308098;302;cat;400
2389043;400;dog;300
2502221;400;dog;300
2576742;360;cat;480
2939299;360;dog;480
2570416;300;cat;400
2137506;640;cat;480
2641961;400;dog;300
2451410;399;dog;290
2825586;640;cat;640
2467788;400;cat;300
2710249;400;cat;267
2383451;360;cat;480
2907008;400;cat;300
2872218;360;cat;480
2193990;429;cat;322
2422396;360;cat;480
2521520;270;dog;480
2173196;400;cat;260
2673955;360;dog;480
2029263;400;cat;300
2267492;270;cat;480
2917907;640;dog;480
2273290;270;dog;480
2116678;270;cat;480
2809128;400;dog;265
2057741;400;dog;300
2712444;300;dog;400
2898387;299;cat;400
2395578;186;dog;480
2317822;400;dog;300
2740620;640;dog;480
2287695;400;dog;299
2306222;640;dog;623
2940273;640;dog;640
2568249;300;cat;400
2724596;640;dog;480
2123872;640;dog;640
2281941;300;cat;400
2709138;400;cat;300
2219772;400;dog;299
2858220;400;dog;267
2052219;225;dog;400
2309078;399;cat;225
2802406;400;cat;299
2973953;400;cat;300
2335276;400;cat;267
2623809;360;dog;480
2230111;270;dog;480
2384683;400;cat;300
2463171;299;dog;399
2507131;400;cat;300
2628114;400;dog;299
2179195;400;cat;267
2024985;640;cat;480
2472928;640;dog;360
2557442;360;cat;480
2671489;640;cat;360
2391832;400;dog;265
2702287;400;dog;267
2146346;400;dog;225
2636310;640;cat;360
2573259;640;dog;480
2353167;400;cat;267
2409226;270;cat;480
2362371;299;dog;400
2283963;640;cat;640
2232586;400;cat;300
2553573;300;dog;400
2338398;300;dog;400
2684617;640;cat;384
2865546;400;dog;400
2751945;640;dog;480
2644615;360;dog;480
2671463;640;cat;480
2664619;400;cat;300
2515336;400;dog;267
2570225;205;dog;400
2050562;346;dog;480
2662458;445;dog;480
2646347;225;dog;400
2649803;270;cat;480
2840352;277;cat;400
2251541;266;cat;400
2404618;640;cat;480
2673925;360;dog;480
2912978;400;dog;300
2250011;267;dog;400
2535703;225;cat;399
2565009;639;dog;360
2818396;400;dog;300
2955767;225;dog;300
2427426;204;dog;153
2065906;300;cat;400
2128727;203;cat;360
2765516;400;dog;300
2682681;400;cat;267
2802634;384;dog;400
2437091;640;dog;640
2427465;640;dog;425
2953754;360;dog;480
2994025;400;dog;300
2592797;400;cat;300
2823731;300;cat;400
2544399;400;dog;300
2623769;225;dog;300
2473005;400;dog;300
2528123;400;cat;266
2618011;640;cat;360
2713229;300;dog;400
2036446;400;cat;300
2586638;640;cat;441
2498414;334;dog;480
2285106;400;cat;300
2806183;400;dog;300
2875635;400;cat;267
2980959;400;cat;225
2598629;400;cat;400
2111183;270;cat;480
2841627;400;cat;400
2650177;314;dog;399
2930192;458;dog;480
2106569;270;cat;480
2569091;296;dog;480
2474929;270;dog;480
2383815;640;cat;480
2950270;225;dog;300
2557421;400;dog;300
2219988;400;dog;300
2660883;240;cat;161
2698228;400;cat;275
2563198;640;cat;360
2153134;640;dog;480
2025464;400;dog;300
2683163;400;cat;300
2706588;400;cat;299
2097931;640;cat;365
2933579;400;dog;300
2902526;640;dog;480
2108270;400;cat;300
2432348;400;cat;187
2536244;400;dog;300
2446234;360;cat;480
2763172;400;dog;300
2674624;640;dog;480
2402184;263;dog;480
2397118;400;dog;300
2028570;400;dog;300
2082911;360;cat;480
2263870;400;dog;300
2170611;400;cat;299
2600406;640;dog;480
2782158;400;dog;240
2607015;640;dog;360
2155372;360;cat;480
2910135;640;dog;480
2312096;203;dog;360
2413912;360;dog;480
2045825;400;cat;300
2087056;400;dog;300
2406831;400;cat;300
2960578;400;dog;300
2090579;400;cat;300
2981983;299;dog;400
2693519;400;dog;300
2318512;400;dog;300
2794576;400;cat;300
2516102;127;dog;225
2592009;203;cat;360
2042748;400;dog;300
2269484;360;dog;480
2075903;400;dog;300
2825336;243;dog;479
2391858;320;cat;480
2355946;300;cat;400
2793962;400;dog;300
2767234;640;cat;480
2951963;400;cat;300
2477647;360;dog;480
2222951;400;dog;299
2646868;270;cat;480
2931100;400;cat;175
2916902;400;dog;299
2624016;640;dog;640
2849237;300;dog;400
2584360;413;cat;480
2562002;360;dog;480
2454290;400;dog;265
2788370;400;cat;300
2159861;225;dog;300
2687442;328;cat;480
2389638;203;dog;360
2808537;400;cat;300
2130367;400;cat;267
2831178;360;dog;480
2533374;640;cat;480
2936116;316;dog;480
2931517;400;dog;300
2977592;360;dog;480
2181980;400;cat;299
2699117;400;dog;265
2417206;270;cat;480
2415754;640;dog;480
2980960;360;cat;480
2936090;400;dog;300
2789744;360;cat;480
2303761;400;dog;300
2040064;400;dog;265
2693956;400;dog;300
2306153;300;dog;400
2066927;640;cat;360
2094752;400;cat;300
2399416;400;cat;277
2859398;300;cat;400
2225546;400;cat;300
2108533;640;cat;360
2395096;225;dog;300
2017547;400;dog;300
2841436;400;cat;300
2254320;400;cat;225
2412698;400;cat;300
2484619;400;cat;300
2562731;400;cat;300
2842070;300;dog;400
2043380;266;dog;400
2576964;400;cat;300
2206784;400;cat;300
2480322;400;dog;300
2176294;640;cat;480
2964345;300;cat;400
2750019;400;cat;300
2671181;271;cat;480
2080473;356;dog;480
