ID;Tipo;Width;Height
8b9a9eac7-2;dog;400;300
a56bbc295-2;dog;360;480
50bbe8e31-3;cat;315;400
4fb9fc3d1-1;cat;640;480
7711871ae-5;cat;400;300
8310e47df-3;dog;400;225
a2665a33f-1;dog;640;427
8b1abca6a-2;dog;203;360
3eee4f608-1;cat;360;480
281e2d7e8-1;dog;244;400
9c7476c25-3;dog;320;480
760d9a4f3-2;cat;303;388
cc0eced0d-2;cat;400;300
2b0896bbe-24;cat;359;480
7a5091ca2-5;dog;640;480
a71cafdcf-3;cat;640;480
f13ba84ac-4;cat;400;300
02d6020a9-2;dog;241;400
dffc5cef6-13;dog;400;290
b859b9fa0-1;cat;400;300
84fbd99d9-4;dog;400;300
6fcee4bee-16;dog;480;360
325d0e364-1;dog;400;300
1b71de34e-3;cat;640;480
0443d6f82-3;dog;400;300
69a15acbb-9;cat;400;300
8bd033254-7;dog;400;300
42bec87cd-4;cat;225;300
d39684633-1;cat;300;400
58477a7c6-5;cat;400;300
16472756f-1;cat;400;300
296bafb6e-1;cat;400;300
f3755376e-1;cat;400;300
0e1f78a77-8;dog;640;480
19abfb0c6-2;dog;640;294
2b3387bd7-1;dog;400;240
9acf4992b-3;cat;400;300
f51e72db2-3;cat;400;268
251bace70-9;cat;400;225
a62fcea51-4;dog;360;480
a845ba4d6-1;dog;266;400
764837930-4;dog;360;480
8991aff61-1;cat;203;360
f5f1ea56c-2;dog;400;300
01ce66bd5-3;cat;400;400
79db05f63-1;cat;267;400
77544cbd4-2;cat;400;299
8908c9d99-4;cat;360;480
d15a5363e-5;cat;476;480
9b71a3c06-6;dog;300;400
920a44cbb-6;cat;400;300
e989ad83f-4;cat;400;480
7b3332622-4;dog;640;360
f2ff942f1-2;dog;400;300
b6684c4b7-5;dog;640;360
d6b0d8aa9-1;dog;400;300
0f6f980c9-3;cat;640;640
c1a9d98fb-5;cat;360;480
f5d514b10-1;dog;400;300
ec9da833d-1;dog;400;300
724736153-4;dog;270;480
b488dc067-8;dog;400;266
1b5af7749-28;dog;400;300
41e824cbe-14;dog;360;480
fbed8fc1a-5;cat;400;300
6d43edbe9-2;dog;400;300
33f89cb83-2;dog;640;478
2ca3bc8f5-15;cat;300;400
d6aa1281f-3;cat;400;320
3af847ce9-5;dog;320;480
deaba5702-4;cat;400;300
29aa0b74b-2;dog;640;480
ffe7f0b70-3;cat;400;400
3f016dcab-6;dog;316;400
77d7f8364-6;cat;400;300
7b0d325d8-2;dog;266;400
8c9b5b646-2;cat;400;300
9dca27ec4-1;cat;360;480
edeab1cc8-4;cat;270;480
350116b16-3;cat;400;300
716167b76-8;dog;400;300
1e1727250-1;dog;320;240
4f678d1cf-1;dog;266;400
cfa67dca2-4;dog;225;400
f16407c21-1;cat;400;267
73717bc4f-1;cat;357;478
7d3dd49c5-1;dog;400;267
0aaf6976a-3;cat;400;300
ac3d34246-4;dog;640;434
bdab91b8c-14;cat;359;479
c78cea205-4;cat;400;300
61c5987cd-9;cat;400;300
1cd8131cd-1;cat;270;480
3091d24f7-5;cat;400;300
e1d86f0b6-1;dog;345;480
8b8c51377-1;dog;287;480
474bccd75-2;dog;441;480
8229b256e-1;dog;400;300
347be28a8-12;dog;300;400
467614705-5;dog;400;300
86953ea0b-2;cat;270;480
662f8c2a9-2;dog;270;480
b67a29908-3;dog;360;480
97a80f8b3-1;dog;368;479
2f03dc1f4-1;cat;360;480
fa18941f4-4;dog;300;400
94563fe71-2;cat;400;265
fb4078a22-1;cat;400;300
24890da9b-5;dog;640;360
c09e086c8-11;cat;360;480
1f4871c30-3;dog;640;553
66bd449fc-5;cat;400;300
eddd81378-1;dog;400;300
ae4ab31ec-6;dog;400;300
2cc0c6dee-3;dog;223;299
db61b1f31-2;dog;300;400
fcb565f06-2;dog;270;480
f83695eb0-4;dog;300;400
010a59236-8;cat;400;267
50844e473-1;cat;320;480
1e87e4110-1;dog;400;302
527b6112b-7;dog;640;360
b3db0fa59-3;dog;400;266
631fa08ed-5;cat;400;300
8c2d37546-1;cat;270;480
138c79a01-4;cat;360;480
621b83ac7-12;cat;400;240
b08e63db8-1;cat;400;301
1942485f8-3;cat;640;480
485887f4c-10;dog;640;480
bf2b57c9d-3;cat;480;640
889ae00e3-1;dog;400;267
427755203-1;dog;270;480
246c3850a-1;dog;400;266
f66047cfa-3;cat;400;300
1b7d01262-1;cat;400;300
94918fff6-1;dog;275;400
7c9fdd0ca-1;dog;640;640
443005b65-22;cat;400;328
c763f19ef-5;cat;640;480
9bfb6a77f-1;dog;400;225
ffe2090b3-4;cat;640;393
30254b35d-2;cat;225;400
6b307a8ec-3;cat;640;640
baf49463a-2;dog;417;480
5b72e14bf-16;dog;640;640
4f6c8d13e-14;dog;640;480
791254d12-2;cat;480;640
7f4b91187-3;cat;267;400
a972114e1-5;cat;400;300
e74a85e34-2;cat;300;400
89523a695-2;dog;225;400
d6d6d4aca-4;dog;400;225
f7bf646ee-1;cat;300;400
ddd7cc601-1;dog;400;300
5e203eeaf-6;dog;400;300
eaab63bd7-2;cat;300;400
e9a47ac7a-3;cat;400;300
3af847ce9-3;dog;252;480
b9086e44f-3;dog;640;464
c53fb8a18-4;dog;400;309
d981b6395-5;dog;360;480
8b2be8807-1;dog;360;480
f293ae915-6;dog;400;300
719917454-1;dog;640;427
6e21edd32-5;dog;299;400
869a1634e-9;dog;310;480
b79df3351-5;cat;640;427
40de6ecb5-3;cat;454;480
1d72ec242-5;dog;640;360
77035285f-1;dog;360;480
fc7706b56-3;cat;322;400
bea72e6c5-17;dog;270;480
829ba7bfc-6;dog;400;300
fff4a6420-2;dog;360;480
fe3d0c6e4-1;cat;400;300
80ebea85c-5;dog;239;400
5ed5663ae-3;cat;327;480
bbfc5274f-2;dog;400;300
8d0f353e2-4;dog;400;300
e742a643d-8;dog;360;480
364e3ac89-2;dog;400;300
bb051be7c-10;dog;640;480
49c5dbda7-6;dog;360;480
0c5d5968b-1;dog;400;300
0d4e81870-1;cat;400;300
ca0bf0760-2;cat;640;360
77bff1468-1;dog;291;400
e01e4a2fb-2;cat;640;424
8a17130c3-3;cat;360;480
1b752d78e-2;dog;400;225
e18d31575-5;cat;640;427
cccaecca8-4;cat;400;300
85332d295-1;cat;203;360
a0cc9df12-3;cat;640;362
cf8539482-1;dog;400;300
a2b34e983-3;dog;300;400
6e31c1647-3;cat;225;300
9b7f2424f-7;cat;640;360
4f6c8d13e-3;dog;640;480
8f47129b2-1;cat;399;326
6de0087e7-5;cat;400;300
189eaf5c4-1;dog;345;400
9976d9007-6;dog;400;300
a85630773-4;dog;400;300
8b2be8807-3;dog;332;480
567c1ab71-5;dog;640;360
010a59236-1;dog;400;225
a9eef9dca-1;cat;270;480
b0a24f910-2;dog;266;400
4cbc3433e-2;dog;225;400
faec94482-4;dog;302;400
b0d54f76e-5;dog;400;300
80f1863b8-1;dog;300;400
55b9c70eb-1;dog;360;480
79ace4e40-1;cat;300;400
f5c803412-6;dog;225;399
e2bb56954-1;dog;298;400
d973f1d5c-3;cat;640;480
88e2d97b2-2;dog;300;400
467614705-11;dog;400;300
366a4544f-2;cat;270;480
caa9a4f53-1;cat;130;98
b1db8335c-3;cat;640;480
f0d254628-11;cat;400;299
72bfc767c-1;dog;203;360
1f34d9c73-21;cat;400;300
fbb8a0267-1;cat;223;299
492fe3371-2;dog;640;640
ae7f59170-4;cat;400;300
248590a63-3;cat;360;480
65dd20146-5;cat;337;480
db5d27601-2;dog;360;480
9fa760b69-4;dog;640;480
6c5f1f0a3-8;dog;239;480
0cd614218-4;cat;640;520
e7a74fca8-3;dog;640;360
00904fc2c-2;cat;400;300
faf13c5cd-3;dog;270;480
c96423707-5;dog;300;400
f6959f1ca-5;cat;300;400
70c811b9d-3;cat;300;400
7bfe2d68f-4;dog;400;300
7d6298b6e-4;cat;267;400
e19ee42ce-2;dog;360;203
1e83794bd-1;dog;300;400
5eaee2353-1;cat;399;225
aa0d42c80-2;cat;640;480
5bd405bac-2;dog;270;480
e1cd37f6c-1;dog;346;480
6c9e1c82f-3;dog;400;329
db03ddc32-1;cat;360;480
634aa14a6-5;cat;400;300
f3abe5d8c-3;dog;216;288
6d59be88d-8;dog;640;360
d3dacde96-2;cat;360;480
122b47acc-1;cat;400;299
62ad62e0a-1;dog;640;640
bdd606969-1;cat;270;480
2fab464fb-3;dog;400;300
070faf086-3;dog;300;400
832110a99-9;dog;127;225
f0e2f80c5-3;cat;400;300
e723eee29-5;cat;640;360
f35a5dd35-7;cat;400;300
e08c4940e-2;dog;412;480
4d767b639-1;dog;400;300
a578345c4-2;dog;300;400
24dbfaf39-15;cat;360;480
fb82bfecd-2;cat;400;300
06ee33d56-4;cat;270;480
6ca8be82b-2;dog;300;400
92f84c5b7-4;dog;400;300
2f43fb067-1;dog;360;480
7e250a5f1-14;cat;193;258
f6e56c908-2;dog;400;300
94fc65b67-6;dog;640;427
393198f9d-5;cat;203;360
06ee33d56-5;cat;640;360
40156a896-4;dog;400;400
2b5249852-2;dog;360;480
ff6ff53c4-5;dog;300;400
1aa8ed8dc-2;cat;300;400
75310196e-1;cat;300;400
77bb4ce3a-10;dog;300;400
e2a9dd71a-1;dog;225;400
39c654eaa-2;cat;270;480
e46fa829b-1;cat;400;300
5af078de1-2;cat;360;480
979bab13e-2;dog;244;400
bc03cb42b-5;cat;381;400
6a54a03db-7;dog;640;480
05f84991b-2;dog;335;400
940048b47-2;cat;400;300
3209cdc3c-3;dog;500;455
36010cec4-9;cat;400;297
5ab4df736-2;dog;400;300
8e5356302-2;dog;640;640
c863daf49-18;cat;314;400
523af701f-9;cat;400;225
ec496eb44-5;dog;640;480
f4415e636-1;dog;270;480
a6cbd39c2-14;dog;640;480
cc9c0e1e7-2;cat;400;300
6b6d2c65f-1;dog;400;138
b984a461b-3;cat;400;300
aaca75307-1;dog;400;300
88bffd281-9;dog;400;300
a645311ed-6;dog;360;480
183160bf0-1;cat;432;403
b98316a91-3;dog;240;400
dde4e26d1-4;cat;400;400
d8d014d03-7;cat;270;480
b7006ed96-7;dog;400;300
2e417850b-3;cat;400;300
fdc472b2e-3;cat;223;299
ba7d1a755-6;dog;640;360
1bec8eb5e-8;dog;360;480
0c5fe8151-1;dog;400;300
62332ea2c-2;dog;640;360
81614060c-5;dog;267;400
b7142b615-2;cat;400;300
3e768f382-1;cat;400;300
a65853183-1;cat;299;400
a6bc8d1a6-2;cat;480;480
b3185d954-2;dog;307;399
4b4bb2b0a-5;dog;400;266
1a4c20f98-3;cat;300;400
8411ba490-1;cat;360;480
ff498c903-5;dog;468;480
a4faccedb-6;cat;300;400
632b28a99-15;cat;400;225
b04b200fa-1;cat;400;300
fcffea7c0-5;cat;294;400
1027c621c-4;dog;400;300
6d18707ee-3;dog;362;400
171113c99-2;dog;360;480
7f78266ab-1;dog;300;400
ec6bb5fb6-16;cat;640;427
1ce681aa7-6;dog;407;480
37884b086-8;cat;400;300
ec28e0aad-2;cat;514;399
7f670fb1d-1;cat;400;300
3cc9490b8-2;dog;400;302
78929e879-6;cat;295;399
c675f3b10-1;cat;300;400
052160ae6-27;dog;400;300
652787a1f-1;cat;288;480
b165fe8b1-1;dog;300;400
1c1bb3cd4-5;cat;360;480
ea087d248-1;dog;300;400
eefb8d885-9;cat;281;400
c6c14a824-6;cat;640;427
72b6bef39-1;cat;400;214
d8e7caaff-1;cat;203;360
500327aed-1;dog;360;480
541904323-2;cat;300;400
e49b7c262-7;cat;358;480
81d404558-1;dog;300;400
4446dde7e-3;dog;270;480
d1ef3e54a-4;cat;400;300
4a93b3e4e-1;dog;400;400
8908c9d99-2;cat;360;480
90e582b0c-1;dog;400;300
e3b6b7d2e-14;dog;271;479
bc4e5abfd-5;cat;640;469
729f4d5fa-1;dog;300;400
409740892-2;cat;400;225
f792e0ff5-4;cat;400;300
2c281057a-1;dog;300;400
98128b920-1;dog;203;360
6d2c3b550-1;cat;267;400
14631d97b-1;cat;640;640
8e0c995a9-3;cat;270;480
e7a24f9e9-3;cat;360;480
70900313d-11;dog;400;324
88666f74e-4;cat;400;300
3c0ca0676-4;cat;300;400
1663d062c-1;cat;400;268
523af701f-10;cat;400;225
890127ff5-9;dog;400;300
4bff9728d-1;dog;300;400
cc54b47b4-2;cat;400;300
311157c79-4;dog;270;480
05c46d875-1;cat;400;300
975cf510c-5;cat;639;381
7169c3e3a-2;dog;400;267
8abd212c6-6;cat;400;266
8abb96298-1;cat;467;480
29f5cedc0-4;cat;640;480
dd13b36c6-2;dog;360;480
10e723583-5;dog;272;400
a516d6ea0-2;cat;400;300
c0c1504db-3;cat;400;300
09b3b9dfd-1;cat;400;299
de0ace433-9;cat;400;300
3ee594f5a-9;cat;400;300
595b8d58f-3;dog;640;480
fda1395ab-1;cat;400;300
5e54f4e06-2;dog;230;384
ab385bfae-4;dog;360;480
9b721dcaf-3;cat;360;480
de813940a-5;dog;360;480
86550c5dc-3;cat;360;480
3ca4780f5-6;cat;359;480
605fe21a1-3;cat;300;400
846ca7805-6;dog;203;360
58a4768a6-4;cat;640;640
519bc8382-2;dog;400;300
b3902add8-1;cat;400;300
f97d14e01-2;dog;360;480
74b9e9fc0-1;cat;639;359
9fab4e65f-8;cat;640;360
d68301fb2-2;cat;225;300
87f75c842-5;cat;360;480
1aaa74b35-1;dog;305;400
32f617eda-1;dog;400;300
ac3d34246-6;dog;640;434
a8a3c4f49-2;cat;400;300
528115548-1;cat;640;481
0d55c2e2b-2;dog;508;480
c787ee619-1;dog;534;480
895f73f14-3;cat;321;480
3a3d4f5dc-1;cat;270;480
a6fbe0f38-2;dog;360;480
6258b0d76-3;cat;640;480
6819ce556-2;dog;400;300
52d0469f8-10;cat;300;400
af8fdab18-1;cat;400;300
ebb34fea1-2;cat;271;479
07b9322e2-6;cat;640;360
234a5a54c-5;dog;400;300
43fe381b3-9;dog;447;480
8f34b67ca-2;cat;270;360
2fdc23bcb-1;dog;400;300
54e731fab-1;cat;400;277
fc4989906-6;cat;640;480
49c8a0216-1;dog;396;480
a63364c39-1;dog;640;480
bc4e5abfd-3;cat;640;454
ffb315803-24;cat;400;252
46feadc45-3;cat;400;265
77014fe37-8;dog;300;400
654acdb4b-1;cat;400;300
244144067-14;dog;640;480
54c5d6442-3;cat;300;400
918408d22-2;dog;407;480
df39a5468-1;cat;300;400
552bb16e5-1;cat;400;400
ec8c5413b-5;cat;640;480
4d3e3a146-8;dog;260;400
b0c159af4-4;dog;269;400
527b6112b-1;dog;640;360
5701c7885-3;cat;400;400
3bf6cdab0-1;dog;400;300
3c2324232-7;cat;640;640
d46569700-3;cat;314;400
c1c16ac86-4;dog;127;225
5a299988c-3;dog;640;640
bb74d75c2-1;cat;360;480
6138cd70d-9;cat;400;300
6d18cc71d-9;dog;400;267
9ecb47019-2;dog;400;300
e4e5ea1d2-3;dog;400;300
343962804-3;cat;360;480
ae3ef6983-1;dog;270;480
8ff66c239-9;dog;400;225
087313ba2-9;cat;400;300
c7c443855-1;dog;640;481
dcf2641f2-14;dog;360;480
41d6c5f90-5;dog;360;480
160dcaec8-1;cat;360;480
460426eb4-26;cat;444;480
13f07ee9a-2;cat;400;248
13bbf723c-1;cat;400;296
bdfe6125d-1;dog;640;640
4a0adfdd0-2;dog;337;400
1c411730a-13;cat;325;400
ec7ebdb47-7;cat;339;400
1ee56e81a-2;dog;270;480
5fdd708f3-3;cat;360;480
a64e4905d-2;cat;433;480
6e3d78857-3;cat;400;300
50bbe8e31-6;cat;317;400
839aa5fd0-1;dog;400;300
a4faccedb-4;cat;300;400
f6ea19029-3;cat;640;360
47aacf137-2;dog;154;180
508df8433-6;cat;400;300
d3bafdff5-7;dog;400;300
2ff9e9534-5;dog;297;400
9726ab93e-4;cat;640;480
f073c005e-1;dog;360;480
3c6329c92-6;dog;360;480
df2fbc6a6-3;cat;339;400
4c237475f-2;dog;203;360
4db543276-2;dog;203;360
79669f807-1;dog;203;360
8de855263-11;dog;300;400
cbd0bf6b1-1;dog;400;259
a8cfb849e-10;cat;400;200
5980b0699-2;dog;300;400
14398288b-9;dog;400;300
1bc97732e-2;dog;640;502
752eb9714-2;cat;400;300
a9a2b71d8-3;cat;640;480
21c955172-12;cat;640;427
d60dbdd7a-7;dog;640;424
75ca94b67-6;cat;640;640
895d8c870-1;dog;240;320
6a72cfda7-3;cat;400;300
9fe96f804-5;cat;640;360
874e2a3fd-3;cat;400;400
ea055de86-15;cat;400;300
cc8bf5e79-1;dog;400;225
8f639ea65-3;cat;400;300
048df7861-3;dog;640;480
ae19ab91d-1;cat;300;400
bcdaf8640-3;cat;640;360
828f48390-1;dog;360;480
cf51903db-1;dog;245;206
fefb3826e-9;cat;300;400
15be0f894-4;dog;400;300
a428c4daf-6;dog;400;225
ece3629b4-7;dog;400;300
ccd3e236f-6;cat;400;400
ee24b09bb-4;cat;400;300
d476272d7-1;dog;270;480
acb802c0c-1;cat;357;478
5fcd44bf9-4;dog;300;400
e4eb08c79-1;cat;270;480
2318247fb-3;dog;300;400
df926a23d-2;cat;640;640
98782b403-4;cat;400;300
bdb5b7ecb-3;dog;271;479
236dd6cca-12;cat;300;400
2eaab0cb1-3;dog;270;479
85587ad13-5;cat;320;240
2418f7929-5;dog;400;267
988f48ca6-2;dog;400;300
27ce98a2e-5;dog;288;480
9b6c3beb5-2;cat;300;400
bd0c6dcb3-8;dog;400;300
5fc06cf73-3;dog;225;300
df89a82ab-4;dog;360;480
32cda3189-4;cat;640;640
bbd898405-2;cat;400;300
b76e8c452-1;dog;270;480
d7282183b-1;dog;203;360
248eca1fa-3;dog;251;400
3bf6cdab0-8;dog;400;300
a76937df3-3;cat;640;640
65d10be4d-3;dog;325;400
55c23ed2e-1;cat;400;300
cf8e988f5-1;dog;203;360
725a5345e-3;dog;225;400
cdcd32165-2;cat;400;337
20f870155-7;dog;640;360
467faacc0-2;cat;400;237
38f6d8ab9-1;dog;299;400
0ac2e7d16-20;dog;400;203
6f2721c52-4;cat;413;480
a7d9451a5-3;dog;400;299
fc6976a96-5;dog;400;300
681be6214-1;dog;299;400
bf1762a3a-1;dog;640;480
6ab1ff108-3;cat;360;480
aad08c47b-1;cat;300;400
1f0721fa8-1;cat;400;400
5d517a321-11;dog;400;300
c9e2b26c4-2;dog;360;480
5071e525c-3;dog;300;400
8e6e9b877-1;cat;300;400
0e2bf402c-2;cat;360;480
deda21b9a-5;dog;360;480
25dc712af-1;cat;225;300
57aa560b5-2;cat;203;360
269d8414a-11;cat;203;360
a809464ca-10;dog;360;480
508df8433-5;cat;399;318
b0f2a1939-6;cat;360;480
24dbfaf39-11;cat;360;480
57d556084-2;dog;360;480
7630f3d6c-11;dog;333;400
0abff77fe-2;dog;400;300
4e8daf8fd-1;cat;299;400
f80157011-2;cat;400;305
9416f514a-1;cat;640;360
4771e1226-4;cat;400;267
979d48d7b-13;dog;315;277
dcdf98438-5;dog;400;300
c0c1504db-2;cat;400;300
52c15bfee-1;cat;480;480
2405c5660-1;dog;360;480
a21b6c40a-19;dog;300;400
979d48d7b-22;dog;310;346
1fecd2bab-1;dog;360;480
716167b76-17;dog;400;300
4fec4436f-4;cat;360;480
d734c881a-13;cat;640;480
277f93a50-5;cat;300;400
b48aa9d4a-2;dog;360;480
766c2cd92-1;dog;300;400
ac384792b-2;dog;302;399
e3935c62d-4;dog;400;267
01603d6e2-5;cat;360;480
cad25c91b-5;dog;504;480
7c542e43e-2;dog;300;400
28c4588e5-2;cat;360;480
35907f15e-1;cat;640;614
c3f2f166d-1;dog;400;225
8885f346b-6;cat;640;425
ee0eff05e-3;cat;395;480
77a74852b-3;dog;300;400
c8c71e90a-3;cat;399;299
407ef0ea0-2;cat;400;266
c662b7876-5;dog;400;400
751412a89-2;dog;400;297
23df34fbc-2;cat;639;359
2ca3bc8f5-25;dog;300;400
4407e70f3-2;cat;400;197
8ea9f1228-1;cat;640;480
3521fe7b3-4;cat;400;300
a0be585cb-2;cat;300;400
a6cbd39c2-11;dog;640;480
01d0a7f3f-6;cat;400;300
3280fa256-1;cat;400;300
171113c99-4;dog;360;480
50b022696-2;cat;400;266
f72db59b3-8;dog;300;400
38d0a0bab-4;cat;300;400
e65375c05-2;dog;400;400
9f2dd031a-1;dog;640;480
0d6b42991-2;cat;400;300
9430d84c5-4;dog;300;400
c79019195-3;cat;360;480
b5aa74c6a-5;cat;360;480
d92c5c2df-7;cat;307;400
affeb8b58-1;dog;225;400
d09a7dda3-1;dog;124;166
33826a08a-1;dog;360;480
7991808f5-1;cat;270;480
b210e38f0-3;dog;320;240
9c7917558-2;cat;300;400
b7fa5b815-1;dog;640;480
30fff49fd-3;cat;360;480
f83695eb0-7;dog;300;400
e456bf863-3;dog;400;300
b00e4262e-1;cat;640;360
7f7080e6b-2;cat;300;400
ebeebeee4-1;dog;307;400
e88f72461-3;cat;400;300
083787e4a-3;dog;150;113
6134ae21d-1;dog;274;400
944a5fec2-1;dog;400;300
447233a49-4;dog;400;300
c33220375-1;dog;225;400
8c5bf2766-4;dog;339;479
4715f897c-9;dog;400;300
f5fd255aa-5;dog;640;360
0955b54fd-3;cat;400;300
e30182214-1;cat;400;300
6da1ee245-17;cat;400;287
4e774a9c7-4;cat;400;265
fe7e662c5-2;dog;300;400
9296c9064-7;dog;400;225
708d4eb55-9;cat;299;400
405b63ca5-5;dog;400;266
9ede28a9d-4;dog;400;300
998488372-6;dog;300;400
07cc0ce27-10;dog;360;480
45bec4a13-7;cat;640;478
9468e2ed1-4;cat;400;300
9d602bd84-1;cat;367;480
1c40fd781-2;cat;640;480
2fc5c49c1-2;cat;300;400
f45457bdc-1;dog;640;640
8563bddec-2;dog;357;478
106e252d9-11;cat;640;360
0b8e1dd80-1;dog;360;480
6e31c1647-4;cat;225;300
d8d014d03-9;cat;203;360
c04cf0018-2;cat;400;299
7930e4752-5;dog;639;348
982dce813-1;cat;400;300
d9c151e72-1;dog;640;480
bca4defa4-4;cat;304;400
d5ba03e9a-10;cat;640;640
cf7d3eec0-3;cat;300;400
ba030cdba-1;dog;291;400
de2460808-1;cat;400;300
648727065-9;dog;400;300
8dd8e4a4f-3;dog;400;400
59e7b5f52-2;dog;400;300
732fa3cb9-5;dog;300;400
2caa6639a-1;cat;300;400
2a69070a9-4;cat;400;300
a243c61c6-1;dog;399;264
1ba7bdbe6-6;cat;640;360
1e1727250-7;dog;400;300
708d4eb55-8;cat;299;400
a4edd47eb-2;cat;300;400
49310cec4-1;dog;264;308
01e410583-4;dog;360;480
aea876483-7;cat;360;480
c80811400-2;cat;400;300
b780980c1-8;dog;400;300
a3f6438ea-3;cat;640;360
267bf57c8-1;cat;639;360
8e4f0e111-1;dog;360;480
c2aeb6a1f-5;dog;267;399
efc478e64-11;dog;400;300
9a96189d5-3;cat;270;480
0ca5a506e-2;cat;300;400
5b214efd1-11;dog;400;267
88db34068-3;dog;240;320
0338fcdaf-3;dog;356;480
82ea3883e-9;dog;354;479
74f987b01-1;cat;640;480
133af5fc3-2;dog;428;480
764fac30e-1;cat;640;360
27f0a51cd-2;cat;400;300
51f1d14b6-4;cat;270;480
7075c1306-5;cat;300;400
2d3d873be-3;cat;640;480
5701c7885-2;cat;400;400
3dfee20c2-3;cat;270;480
09c00211e-2;dog;240;400
01958f464-3;dog;360;480
bc14f3a48-2;dog;640;480
f1da458ce-3;cat;400;300
d54d84b63-3;dog;270;480
d4e83ee5b-7;dog;400;400
23379775f-10;dog;300;400
991c722c1-11;dog;400;272
c0edff1e1-3;dog;208;399
a5b4b663d-1;dog;270;480
4a8f49ac8-1;dog;270;480
2e9ee4be9-3;cat;640;479
5c2fdb3cd-4;cat;400;300
34884c9fc-2;cat;400;300
6c5079e85-1;dog;400;300
492fe3371-4;dog;640;360
9c0f6076a-5;dog;300;400
4d101a0c3-1;cat;640;640
44f198a24-1;cat;270;480
edf6a5240-2;cat;400;300
5c92de3f6-6;dog;203;360
3de1d3794-4;dog;359;480
f8c6ed1a5-6;cat;640;385
5bbc1017c-6;cat;300;400
f2f984796-2;cat;400;225
813658b4b-1;dog;270;480
b2264970a-4;cat;400;300
d042e55ce-4;dog;640;478
818b12621-3;dog;640;360
7d835cf7c-1;cat;400;251
c60e6aff7-2;dog;270;480
ff065ec7b-4;cat;640;480
1fba9cbc9-1;dog;270;480
e68926f8d-4;cat;404;479
073484a7d-6;cat;360;480
52d336af0-1;dog;414;480
3befd2af6-1;dog;357;478
45320bbe7-5;cat;400;266
943e9242f-4;cat;400;281
58e24d608-1;dog;400;300
10a3c8b71-3;cat;480;640
63d254530-13;cat;300;400
bcf13ec9d-14;dog;300;400
de01d00eb-2;dog;360;480
28e86de6d-1;cat;400;266
2d00520ed-9;cat;640;427
2d813cd28-10;dog;320;480
880a0ac07-3;dog;400;300
20fee2991-2;cat;640;360
9550556bf-3;cat;640;360
95ee4775c-2;cat;400;300
976fcf5a9-1;cat;337;400
d404012af-3;dog;300;400
125edf869-2;cat;400;300
8d7a8a5c0-4;dog;400;300
86f4297b4-2;dog;465;480
10516f3c6-2;dog;385;400
19b1f4263-3;cat;400;300
11a993099-2;cat;640;478
ac31057e6-3;dog;270;480
a385cb92a-2;dog;360;480
d09835201-11;cat;400;300
8abd212c6-3;cat;400;266
ddd926335-1;cat;640;620
f20fa5c38-8;dog;400;300
d76e9dedd-6;dog;400;266
203e2bd3c-7;dog;400;300
9e935b385-4;dog;400;300
767907867-2;cat;400;300
ed5d95d72-3;cat;203;360
4d3e3a146-5;dog;400;300
4ef15a1c6-2;cat;640;480
26a4d7052-11;dog;400;266
c659e8a32-5;dog;400;300
fa5957d1c-2;cat;360;480
85327438d-20;dog;400;271
2b446dd3c-1;cat;264;480
9aa9d63f8-2;dog;640;360
c3106dcd5-10;cat;298;400
9c5feed55-1;cat;360;480
2aadf6110-5;cat;640;400
2962fc103-1;dog;640;480
36e02d379-2;cat;640;579
366a4544f-5;cat;640;640
158b502d3-1;dog;400;300
a8a8f95f6-4;dog;270;480
76d3ef2a4-2;dog;300;400
bf9fe33d0-1;dog;360;480
d734c881a-19;cat;640;480
42af80bc3-5;cat;640;285
bf458a7d4-5;dog;400;300
3d0752cd9-1;dog;400;400
d23a8d771-1;cat;400;300
f584e226b-2;dog;640;360
9ff766a26-2;cat;300;400
20cb13be9-7;dog;225;300
6be53d844-2;cat;400;300
f72db59b3-6;dog;300;400
c7eac7b01-1;cat;400;300
dbc39e84b-1;dog;288;400
89bc4559f-1;dog;400;267
854edf08f-1;dog;225;400
897e065bd-2;dog;400;300
209e4f717-3;dog;640;480
d3ef2ebef-7;dog;400;400
85114144b-7;cat;400;300
0cc3e27b5-5;dog;400;300
e31df86bc-1;dog;270;480
88cdc9a60-22;dog;640;360
081c2daa0-2;dog;203;360
485bebd4f-4;dog;400;297
db0b0bea6-4;dog;299;400
596d623f9-1;cat;400;348
75642f3e5-2;dog;400;308
5a299988c-4;cat;640;640
2ece6b26b-3;cat;640;640
cf77fed94-2;cat;400;265
145883970-5;dog;360;480
bb9e47b4a-9;dog;300;400
efd269df8-1;dog;607;424
5d02f91fc-6;dog;640;640
2b666036a-5;dog;341;400
e6645c764-4;cat;400;300
dcdf98438-4;dog;300;400
70a7a71fe-12;dog;266;400
80fd005d2-2;dog;267;400
4d3526802-2;dog;400;300
93a9cf943-1;cat;400;300
aa7dc1913-3;cat;360;480
cdc958646-10;cat;400;300
bf5eb5d00-3;cat;300;400
1d4adbcc2-1;dog;360;480
1533ebfd4-10;cat;400;300
46a5f0ba6-4;dog;360;480
6a8f9aa52-5;dog;400;267
a0c64fbad-4;cat;640;452
8f13a2d89-10;cat;315;480
a9a2b71d8-1;cat;434;480
dc371c173-15;dog;300;400
fb9a96204-23;cat;400;300
f6ea19029-5;cat;640;360
3f03da51e-8;dog;400;300
a89bfa0aa-6;cat;360;480
