ID;Tipo;Width;Height
250535a24-4;cat;360;480
3983beb6c-2;cat;203;360
5428dc24a-4;dog;366;206
e7252c4ee-3;dog;300;400
32e7dc847-2;cat;400;300
0472f8362-2;cat;400;300
5ba1b66b9-16;cat;640;480
9a7b511a7-8;dog;286;479
6200d5dee-5;cat;640;480
3ee1cbfb5-1;dog;640;360
467694e77-7;cat;640;555
246690c06-3;cat;400;300
e88dcfd7e-7;dog;300;400
311aa9d5d-4;dog;400;300
bacac1eef-5;dog;300;400
e4ef8860c-14;cat;400;267
7e3a1d138-4;dog;300;400
4e117f566-10;cat;640;384
3f38eb232-12;dog;400;300
05ad15116-6;dog;640;640
1aafa4a3a-3;dog;400;300
467cb797f-1;dog;640;640
9ba7d3297-1;cat;400;300
1310a8e26-2;cat;640;360
500f826ac-4;dog;267;400
1f5d38f4c-2;dog;360;480
8ddbbaccc-1;cat;203;360
1225aa471-9;dog;400;300
23b3f4aaf-1;cat;640;480
811e3c3c7-2;cat;400;268
78ec1825a-1;dog;400;300
909f17843-1;dog;299;400
32c1350c6-4;dog;265;400
44dec604b-1;cat;400;300
a691ef2a1-2;cat;400;300
346e6d37b-1;cat;400;400
56dbb28b5-1;dog;267;400
4d6a1f88c-2;cat;400;300
e934f0900-3;cat;640;620
793f7eaa1-5;dog;640;422
573d595ae-4;cat;299;400
ec875509c-1;cat;300;400
76c10a26f-1;cat;300;400
576e56888-9;dog;400;300
095de27a2-11;cat;270;480
de69b768b-13;dog;267;400
2d9806c8e-1;dog;225;300
4b33f0203-2;dog;640;427
e133e8dcd-3;cat;400;299
85b9e1147-3;cat;182;399
07a0984c4-1;dog;392;480
882ba2073-4;dog;400;265
84800ca47-7;dog;357;478
a8463f72e-2;dog;400;300
9576538df-2;cat;360;480
def338514-5;cat;400;300
fcb21fe20-4;cat;400;300
ad41951c8-5;cat;640;640
c78ff134a-1;cat;300;400
9f07d1447-8;cat;400;300
1d67517d5-2;cat;400;300
f16a2621f-1;cat;400;267
939791a62-1;cat;400;300
9c23894d6-12;dog;400;265
85ee792ee-4;cat;640;480
0af1a53b6-1;dog;270;480
5352566ea-2;cat;400;300
70bfa87c3-2;cat;271;480
aaffb7d14-3;cat;400;300
9b0b7160d-3;cat;360;480
58be8697d-2;cat;640;640
c58defc4a-2;dog;400;265
1b5167d86-4;dog;400;300
aaffb7d14-1;cat;400;300
445c2346e-3;cat;400;300
968abd09a-13;cat;362;480
6e52249b8-1;cat;640;640
a1e954b55-3;cat;640;360
f504a35e1-5;dog;300;400
3f8d41923-4;cat;400;300
95f4e925c-1;cat;203;360
319dbe347-1;cat;400;267
bdecb978b-3;cat;304;400
f8efa9a08-1;dog;400;300
74d765729-10;cat;400;267
c7e320b22-1;dog;640;480
de3afc8c0-2;dog;400;300
17f0269c3-3;dog;270;480
ca9598602-3;dog;394;400
c44459d46-1;dog;326;400
961e1e37f-1;cat;400;300
8b7117ef9-2;dog;299;400
f8b94d228-4;cat;127;225
a87b5c279-7;cat;400;267
c46f3bb03-2;dog;300;400
5229f814a-15;dog;300;400
054ca7b8c-29;cat;299;400
6a15f54c1-1;dog;270;480
cf8e714b5-12;cat;360;480
250535a24-2;cat;360;480
6a40617ef-13;dog;400;301
30a3d79ea-1;dog;400;225
18b11332e-2;cat;270;480
390cdc0ec-11;cat;400;267
b6005e123-8;cat;267;400
536eb85b1-3;cat;400;265
250535a24-3;cat;360;480
c356f5725-5;cat;400;300
48657f903-2;cat;300;400
0486bbdd0-2;cat;400;300
0b5242b0d-6;dog;400;268
255556532-3;dog;360;480
48149dae3-2;cat;400;300
15dca164d-3;cat;640;475
23dd6d50e-19;cat;400;299
42cabd82a-1;cat;360;480
b9906dd13-2;cat;368;400
9964c2520-1;cat;360;480
16743d12a-5;dog;400;300
65eb85bf7-5;dog;400;300
6511382ae-12;cat;400;299
c7a9d12b5-1;cat;640;466
390cdc0ec-4;cat;400;267
339384a7b-1;cat;640;427
e56bd965f-1;dog;640;480
55566116b-1;cat;400;300
884699a61-16;cat;266;400
d8537a794-2;dog;640;640
e60e35c81-9;cat;299;400
40bd2d651-1;cat;400;300
5c045d946-16;dog;360;480
658fdc9b7-1;cat;640;467
e2da8e717-1;cat;640;480
48526e8db-1;dog;400;266
94a25d5df-7;dog;300;400
69cb189ba-1;cat;360;480
5d44638bb-1;dog;400;300
f6bbd922d-3;dog;300;400
d2078768f-3;dog;400;300
c7b515804-2;dog;300;400
8f6966d69-4;cat;640;640
5ab028038-4;cat;399;233
4f354dd31-2;cat;366;480
042f37990-3;dog;360;480
c0522ab38-2;cat;270;480
fb6cbc530-2;cat;400;299
1fde098c7-1;cat;203;360
f1fb7e5fe-3;dog;300;400
9fd0e73ab-4;cat;640;360
15cf69c03-1;cat;400;400
22c02dba7-2;cat;360;480
e38ecd527-5;dog;300;400
3779b9c81-1;cat;400;300
536eb85b1-1;cat;400;265
689b99219-5;cat;640;480
7026016ea-1;dog;270;480
8409541d4-1;cat;300;400
f106c74a1-1;cat;400;300
b77df50a9-8;dog;265;400
737542e52-2;cat;360;480
a89818d0d-2;cat;640;360
6b593bbe2-3;dog;640;360
7835ec638-1;dog;400;300
237ac6911-2;dog;360;480
1761f4b3a-5;cat;268;400
a98e7398d-8;dog;400;300
1e9da6a08-1;cat;400;300
504f7df66-3;cat;270;480
5c041c0e2-8;cat;400;300
d2ef01564-5;cat;400;300
8b9a3b3eb-1;dog;640;360
69f6c908f-3;dog;300;400
13529cfa1-3;cat;400;300
79773f498-3;dog;300;400
1f8b61164-2;dog;300;400
fc64d129f-1;dog;400;300
493ed84ae-1;cat;400;300
57a0b3def-5;dog;225;400
f27f624e3-1;dog;225;300
8acc9f190-1;dog;300;400
ee5590a4d-3;cat;400;267
5647f2611-3;dog;400;300
dd0fb7271-2;dog;300;400
8fc4d3f64-1;cat;360;480
de3afc8c0-5;dog;400;300
054e96ee2-8;cat;400;267
7ad9d67bd-1;cat;352;480
3d615fcde-6;cat;360;480
ba5bd5fb6-1;dog;360;480
851307ad7-4;dog;400;267
8a69b8ca9-4;cat;400;300
34137bfaf-1;cat;300;400
6a7b43ccf-5;cat;640;391
bae7c4b1c-2;dog;640;345
914aeca86-4;dog;299;400
2b70b5764-7;cat;640;480
8593527d2-2;cat;640;480
820eb41d1-1;cat;400;300
779c9537b-4;dog;203;360
9cc49e8c9-2;cat;316;479
d0a658844-4;dog;374;400
1935fa2e8-1;dog;400;300
d7727f144-1;dog;360;480
be16e9744-8;cat;299;400
a48d5a390-1;cat;640;634
4728c70a3-13;cat;400;300
fe42c1ee7-4;dog;351;480
0600d1b91-3;cat;360;480
e1c1c681b-3;cat;400;300
0303de476-17;dog;400;300
bddd3870d-3;cat;400;300
45538ddfb-2;dog;400;291
d100e89af-1;cat;400;300
3e5b2e36d-3;cat;640;480
8ffa89a0a-1;dog;640;360
267afbb7b-1;dog;300;400
3c90f3f54-2;cat;257;480
0303de476-19;dog;400;300
5c041c0e2-3;cat;400;300
e80432fc9-7;cat;400;267
3ab3bf758-3;cat;264;480
1983efe86-4;cat;360;480
e6561df79-4;cat;640;424
61acd419c-4;dog;400;300
9b9542b4c-1;cat;400;300
dd0a51b66-1;dog;360;480
7e7a90c3b-10;cat;299;400
61f979555-6;dog;400;300
c22229ea8-5;dog;400;300
3c91e34b2-4;cat;640;360
1ec648af9-1;cat;400;300
f0e6c3cfa-2;dog;400;300
2a631f760-2;cat;299;400
7a6df600a-4;dog;400;299
793f7eaa1-15;dog;640;412
1351e45aa-1;cat;640;427
40d535194-1;cat;400;266
390cdc0ec-3;cat;400;267
07e87a2c7-1;dog;266;400
9b4105f8f-2;dog;400;313
e07d9bed7-7;cat;300;400
580439dd0-2;dog;399;294
e961931e3-7;dog;640;640
67fa6000b-10;dog;400;300
2452444d1-4;cat;400;342
c5691c397-3;dog;400;300
b279d98ef-5;dog;400;300
91dde1649-1;cat;358;480
8d17c2e15-2;dog;320;480
3569791d9-5;dog;360;480
99a6043dc-4;cat;300;400
b24df21ac-3;dog;400;300
56b369184-4;dog;264;480
94ffdf699-2;dog;400;328
c3fb5f2d2-1;dog;240;320
ce7b71e62-4;cat;360;480
20b6fa368-4;cat;239;400
61e2d2fc2-2;dog;360;480
ff441ba85-2;cat;300;400
511ee73a8-1;dog;400;300
189dee21d-1;cat;640;640
2b5cfe4ed-1;cat;225;300
ae4885e1a-12;cat;400;299
da2dccea4-1;cat;375;400
35ef6b921-4;dog;300;400
3d7561293-10;cat;400;300
e29f9a772-5;cat;400;266
6511382ae-10;cat;400;299
457aafdff-1;cat;268;400
4518830bc-4;dog;200;266
e29f9a772-6;cat;400;266
ec8115060-1;cat;270;480
ecdf91c5e-5;cat;640;640
58a532867-1;dog;409;479
e847fb2b4-2;cat;300;400
787f37a69-5;dog;300;400
c6225ffe3-2;cat;400;300
a3787f15e-5;dog;225;300
2f88367be-1;cat;400;300
b3a6e0d73-4;cat;400;301
b852a73c6-5;cat;400;300
f2b611f53-6;cat;360;480
5fdf55154-2;dog;640;360
daafdd1af-3;cat;300;400
f79cf232b-8;dog;300;400
047968852-1;dog;640;480
914472e36-10;dog;400;300
c7dff16c4-2;dog;399;304
29da21a92-1;dog;640;480
855f25b1e-1;cat;300;400
7787385c9-2;cat;360;480
04109f4bb-3;dog;202;360
71e62fadc-4;dog;400;300
76eeca0d3-3;cat;270;480
94a25d5df-6;dog;300;400
6bb574f84-1;cat;640;640
6ea048760-9;dog;300;400
67fa6000b-5;dog;400;300
6c6a12fd4-5;cat;350;480
a51550043-1;dog;389;397
c064b0720-5;cat;400;400
f0e6c3cfa-1;dog;400;300
28827dfdc-5;dog;353;480
9b66ca3ad-2;dog;360;480
a1cfef42a-1;cat;400;299
d132eabd8-2;cat;300;400
e8546acbc-3;dog;400;300
b8fa2d646-1;dog;400;296
02fb51556-2;cat;400;300
544617e06-4;cat;300;400
28d5ac2cd-3;dog;356;480
23dd6d50e-8;cat;299;400
b16a99460-2;cat;640;480
4c72b6ba4-2;cat;640;480
fc38139ea-1;dog;400;300
c524f550b-2;dog;400;300
f3a641543-2;cat;640;360
4c923a239-4;cat;640;435
de3afc8c0-3;dog;400;300
649899b38-1;dog;359;480
1895ac98d-2;dog;640;480
745bd4228-1;dog;400;300
5808046af-2;dog;480;360
45bdbe878-2;cat;203;360
48ab74343-2;dog;270;480
4beab1c3c-4;dog;270;480
b9b82f926-1;cat;357;478
4f983f3ee-3;dog;400;300
072ff63f9-2;dog;400;265
048d58d8b-5;dog;640;480
2425e8c69-2;cat;640;480
4d26d4d58-4;cat;270;480
2835360ee-2;dog;400;240
237ac6911-3;dog;360;480
d8ef5278e-1;cat;640;480
2b0c1563d-4;cat;640;360
16743d12a-1;dog;400;300
024c4d4d3-1;dog;300;400
2c8e2587f-1;dog;302;400
a73cb1747-1;cat;300;480
a1ff49735-1;cat;360;480
0e0d6f4de-4;cat;640;478
23e429b3f-3;dog;400;225
548037e61-2;dog;270;480
b08bccfc9-1;dog;400;299
e58620db8-1;cat;300;400
3107d0aa7-2;dog;640;640
636417c9a-2;cat;341;480
7564480f1-1;dog;400;300
46f4bbf72-1;dog;400;300
e29f9a772-7;cat;400;266
4bfa814d0-1;cat;400;300
935ebab07-2;cat;400;300
264dc373b-1;dog;300;400
a8bef5489-5;cat;400;300
b8e26e762-5;dog;300;400
65cab688e-4;cat;400;300
93c707905-6;cat;400;300
8409541d4-5;cat;300;400
03884034e-6;dog;300;400
4be3e7257-2;dog;360;480
43b849292-4;cat;361;400
147b07a6d-7;cat;400;300
370b4fe8d-8;dog;351;400
46ef56bd9-3;dog;300;400
c19608fe8-1;dog;356;480
43eb46b09-4;cat;270;480
04d2ba57a-2;cat;266;400
db5bbfb2d-2;cat;270;480
ecd39ce63-1;cat;400;300
58d1a3634-4;cat;270;480
cda90187b-2;dog;371;400
a2190b4f0-1;dog;300;400
15c037834-4;dog;300;400
a691ef2a1-3;cat;300;400
6f55f89a8-3;cat;480;640
5ee7021d9-2;cat;534;480
71e991077-2;cat;640;480
c910d02ca-7;dog;400;225
529d52fea-8;cat;360;480
d4dae34ba-1;cat;400;268
149841eec-11;dog;360;480
e26c08ffd-5;dog;400;225
e4c8a0832-1;cat;400;266
99cd3d74e-1;dog;400;300
49d53d375-4;dog;361;480
e794bb076-1;dog;300;400
6fb52d68e-6;cat;400;300
41a75d283-2;dog;360;480
71e62fadc-1;dog;400;300
a68e42d0c-1;cat;199;400
a0b33c8c9-2;dog;344;400
c719a018f-8;cat;225;399
c7e320b22-4;dog;360;480
b760d449b-6;dog;299;400
b751252cd-11;cat;400;267
3730297ef-4;cat;300;400
054ca7b8c-5;cat;400;299
884699a61-11;cat;399;266
3350e680e-1;dog;300;400
9407fc3aa-4;dog;300;400
a2c811cb2-7;dog;275;400
963661d40-10;cat;400;400
365b3dfe5-5;dog;299;400
914aeca86-3;dog;400;299
0a00680eb-15;cat;399;225
a3fdcb1b0-4;dog;400;300
7c343683c-1;dog;400;300
ac0565e4c-2;cat;170;400
d95c92af6-1;dog;202;360
9e10cf52c-3;dog;335;399
0a9cbab15-5;cat;270;480
042bcaadb-4;cat;270;480
842a87632-14;dog;360;480
0a035caf2-4;cat;360;480
e9340f1b3-3;dog;640;480
597f834a3-5;cat;270;480
65da5b76e-14;cat;640;559
b1e70a735-7;cat;270;480
c74faacc8-3;dog;270;480
418a12fa7-15;dog;640;640
79723bf88-1;dog;270;480
5fdf55154-1;cat;640;360
59b2ad256-3;dog;400;300
adbad85c3-14;dog;299;400
536eb85b1-8;cat;400;265
e5d8312cc-1;cat;359;268
a5f835b78-1;cat;299;400
55d408cb8-1;dog;640;480
529d52fea-3;cat;360;480
9f6edbb8c-3;dog;400;300
f4fd4fdd3-4;dog;400;400
2fada4bae-3;dog;400;300
935f5fd46-4;cat;400;267
b2b3ddff3-2;cat;400;300
bcb692352-5;cat;400;300
9f5592d4b-2;dog;361;480
23c260cc9-1;dog;360;480
48e1140e5-1;cat;400;283
1b6a0a4f2-1;cat;320;480
37ea615ca-5;dog;640;480
6c73602e0-1;cat;346;400
2f42c0ad2-4;dog;360;480
22c02dba7-1;cat;360;480
55566116b-3;cat;400;300
6a73ddcb1-2;dog;400;287
ef55aaa19-3;dog;400;288
2df8487c7-1;dog;360;480
9cc49e8c9-3;cat;640;597
3e303fd0a-1;dog;344;400
5512829dd-2;dog;400;300
27d8bba63-2;dog;400;225
be16e9744-9;cat;299;400
5dbe15bdf-1;cat;270;480
1ff26db34-2;dog;225;300
e58620db8-13;cat;300;400
5c045d946-5;dog;300;400
e4ef8860c-10;cat;267;400
303e333f7-2;dog;305;400
44334fb54-1;cat;400;300
b765b3d8c-1;cat;394;480
69f6c908f-4;dog;400;300
99a6043dc-6;cat;300;400
c009f5343-3;cat;361;480
7b2f02d88-1;cat;360;480
7739949aa-2;dog;320;480
c693b153c-1;cat;640;563
cff411111-1;dog;225;399
e14839727-5;cat;640;480
189dee21d-2;cat;640;480
f1014cd29-7;cat;640;480
7be8f38dc-2;cat;360;480
f764e80d0-1;dog;320;240
8aeb5c315-3;cat;360;480
6c5a9d5de-2;dog;400;300
025518427-1;cat;488;477
3e8c5fbbb-4;cat;300;400
914472e36-11;dog;400;300
dadb1a6b3-1;dog;640;360
96dcb6951-1;dog;225;300
61f979555-1;dog;300;400
2d9806c8e-6;dog;400;299
e543465a1-2;cat;385;307
cdf463b44-2;dog;400;267
576e56888-8;dog;351;399
67fa6000b-1;dog;400;300
adbad85c3-3;dog;299;400
98fc90990-5;cat;400;266
6200d5dee-4;cat;640;480
eef9bca7e-3;dog;182;400
060081998-4;cat;270;480
467d8e74c-1;dog;400;300
1f6fb5fdb-3;cat;360;480
efef8ccab-3;cat;360;480
b8e26e762-4;dog;300;400
45d3bb4de-6;dog;400;300
9f07d1447-7;cat;400;300
23dd6d50e-11;cat;299;400
4daed7231-5;cat;384;480
82351090a-4;cat;400;300
43f1ffd92-3;cat;360;480
580190a91-6;dog;320;240
2f9fbcf53-1;dog;640;480
54110ecf7-8;cat;400;299
292dcff42-2;dog;360;480
c55c30d11-5;cat;400;223
485d6ce4a-1;dog;400;300
104164bee-22;cat;400;299
c30646460-2;dog;640;480
35f109a16-3;dog;264;480
57feefcf0-1;dog;357;478
bd04bbba3-2;cat;400;300
064d06815-3;cat;203;360
5c041c0e2-13;cat;400;300
95f4e925c-2;cat;203;360
b3060d901-1;cat;640;480
9e27cd358-4;dog;400;300
3753ab789-5;dog;360;480
68fc4ed82-4;cat;360;480
00c8a5254-4;dog;127;225
1983efe86-3;cat;360;480
8f93b2622-4;cat;400;300
1f8b61164-3;cat;300;400
b85934798-3;cat;400;300
390cdc0ec-6;cat;267;400
12f9c8ecf-4;cat;400;300
e29e29b9e-5;dog;225;300
eda2277e7-8;cat;400;300
8ccfb6026-6;cat;360;480
6d6822ce6-1;cat;270;480
20a90624a-7;cat;360;480
2b25c7619-2;dog;223;400
f49c4095c-2;cat;640;480
7dcbd44c9-3;cat;400;225
f361a2abf-2;cat;400;300
a58e06b72-4;cat;640;480
c39a21e68-2;cat;369;400
95bc41609-2;dog;640;640
da62f3647-2;cat;400;300
f86e108a0-1;dog;300;400
ec366f165-4;dog;274;206
d8e391c56-3;dog;400;265
33fda28cc-7;cat;360;480
d1d9609a6-5;dog;268;400
603a79829-4;cat;400;300
f3e376be5-3;cat;640;480
01bf77677-3;dog;400;300
c7af888e9-3;cat;360;480
d08954f90-5;dog;300;400
92d1af055-1;dog;400;300
788f7ed22-5;cat;640;640
ee22436d6-5;cat;400;299
819610fb0-2;cat;400;300
37a0b72a4-6;dog;400;300
b415a8a56-3;cat;400;300
1c57e4387-9;cat;300;400
274600237-1;cat;640;480
dcff18df1-1;dog;300;400
4de39cb54-1;dog;400;337
464100dfc-3;cat;270;479
ff441ba85-5;dog;300;400
e995c2892-2;dog;466;478
cee2cdc6b-3;dog;640;360
56ee6d0ad-1;dog;360;480
23c8e93e7-1;cat;400;300
3c50b52aa-1;cat;360;480
57aee22bf-6;dog;300;400
94ffdf699-3;dog;334;400
793f7eaa1-13;dog;639;281
74bcb0064-3;dog;480;640
65cab688e-2;cat;400;239
a4b2866af-5;dog;640;637
1bb2d493e-3;cat;400;266
f2b611f53-1;cat;360;480
2f88367be-2;cat;400;300
5352566ea-4;cat;400;300
56b369184-2;dog;640;546
8063f9e16-1;dog;224;400
25493a244-5;cat;640;480
c29d4becf-1;dog;400;300
e4b775480-1;cat;360;479
30d2d3349-3;cat;433;480
6fd93dc00-4;dog;225;300
9505ce1bc-1;cat;400;300
e321e9619-5;dog;640;640
28382cd87-7;dog;300;400
33273eed4-1;cat;400;400
9b4105f8f-1;dog;400;300
9514871e4-1;dog;300;400
4c31e01d0-2;cat;203;360
df615c4f7-3;dog;360;480
4e464c40c-5;cat;400;299
37241cb2d-1;dog;400;300
6dc1c0018-1;dog;400;300
c24b2568f-5;dog;360;480
16244a39e-1;cat;400;300
0b41e22a9-1;dog;300;400
47ed598da-4;cat;270;480
c6cb5b8f0-2;dog;640;640
5c045d946-11;dog;300;400
d43b1bc65-1;cat;400;300
b7f8c5bb2-4;dog;400;265
b765b3d8c-4;cat;317;480
7b72df3aa-4;dog;225;300
9a5ef6689-1;cat;400;300
1225aa471-12;dog;400;300
fb93de06f-3;cat;360;480
2eff2c596-2;dog;640;480
5c2d4351c-9;cat;400;300
e62db9ae4-7;dog;400;267
d2937f8aa-2;dog;640;360
9436ee170-2;cat;400;267
23dd6d50e-10;cat;400;299
c84910ba9-3;cat;400;300
f301659ec-3;dog;300;400
ea330435b-1;dog;356;480
745d2be9a-15;dog;640;360
d46b67376-6;dog;225;400
f24323918-6;dog;640;480
b751252cd-13;cat;400;267
adbad85c3-1;dog;400;400
6ed7fb54c-1;cat;640;480
1141726af-3;dog;399;255
cb3c9f878-3;dog;400;300
988f684fa-3;cat;275;206
53f31abfe-1;cat;640;623
406b62d9f-1;cat;451;480
fe43b61db-4;cat;400;266
5776d4621-2;cat;240;320
8c03c9a3b-1;dog;640;640
b672871a3-1;dog;300;400
ef8e4a8ea-6;cat;400;400
514f49f40-5;cat;270;480
ad41951c8-2;cat;640;640
34af29aab-2;dog;270;480
a1e4807f5-9;cat;400;300
0558bb2d7-2;cat;299;400
0c35ad1d7-5;cat;340;400
5511f0864-2;cat;320;480
f5b8c8a12-5;dog;360;480
08fcb3796-2;cat;640;480
d46b67376-1;dog;225;400
ac4b25c28-2;cat;640;537
1795c9024-1;dog;300;400
1bf8c8a2d-14;cat;270;480
7bdefbd4c-3;dog;300;400
c264fa6a2-3;dog;400;300
e7f26dd2a-2;dog;356;480
b7f8c5bb2-2;dog;400;267
bcb02cffb-1;dog;400;400
af2f28e05-2;dog;400;300
5624ae076-1;cat;400;300
ab63d5cc6-2;dog;400;221
d84e20526-6;cat;203;360
d836f5d99-1;dog;400;275
658e4f7f0-3;cat;400;292
2b70b5764-3;cat;360;480
d06a4f600-1;cat;360;480
35090cd14-10;cat;300;400
696b608b8-1;dog;360;480
e7ef7ee2f-2;dog;270;480
16743d12a-4;dog;400;300
18ce01ce5-14;cat;463;480
8c23d699b-4;dog;400;239
e2eddef44-1;dog;356;480
c7e7358b1-1;cat;300;400
d2937f8aa-21;cat;640;360
20e1d56ee-1;cat;299;400
1ce3e4cd7-1;dog;276;400
87edf67f4-1;dog;400;300
532528586-2;dog;360;480
8a4ed462c-3;dog;640;480
eb43bfd87-1;dog;400;300
ca6c7d843-9;cat;400;267
147b07a6d-5;cat;400;300
5289587e1-6;dog;640;427
01f3fa628-3;dog;400;300
dce60f93b-3;cat;300;400
9ad184d4e-1;dog;377;377
ececd5690-4;dog;400;300
f99cd03b2-6;dog;400;300
577ad435f-2;cat;640;413
16012e77c-1;dog;640;480
2f73907c8-2;cat;360;480
fcec8dd3e-5;dog;306;480
5cf6552e0-1;dog;300;400
0668b4926-7;dog;270;480
ce7283d8f-2;cat;400;397
5829cd149-1;dog;360;480
abb35cc95-1;dog;400;400
ea330435b-3;dog;360;480
8732c3dbc-1;dog;360;480
72ecffbed-2;dog;152;270
8865451b9-4;cat;300;400
0f772af0e-2;cat;400;300
597f834a3-3;cat;270;480
3624d73fc-2;cat;225;400
b1e70a735-8;cat;270;480
995bdb719-1;dog;400;300
5f07161fb-6;cat;400;299
8ec82a3c6-4;dog;400;300
429a63cc2-3;cat;360;480
8f0c0a2ac-3;cat;267;400
c3aa2d26a-2;dog;209;207
d2cee940b-1;dog;300;400
9f6edbb8c-2;dog;400;300
86a2a6881-4;cat;400;300
0e5c79590-2;dog;400;300
4e117f566-5;cat;356;480
f4ed700fa-4;dog;174;310
66e2210dc-1;dog;360;480
47282892a-2;cat;640;360
2fada4bae-4;dog;400;300
023772a40-1;cat;399;290
08b8613d0-1;dog;400;267
a66408da2-7;cat;400;267
e9c8b8586-2;cat;267;400
77e9c91f4-1;cat;360;480
e3148297a-1;dog;400;300
edadaa703-1;cat;300;400
dce60f93b-5;cat;400;300
9a85e116d-3;dog;400;300
6291b09f4-4;dog;203;360
418a12fa7-11;dog;472;480
d127877cc-1;dog;225;400
b765b3d8c-7;cat;254;466
0552678e9-8;dog;400;400
92558ec1f-2;cat;400;300
935418037-2;cat;640;360
aaed7d428-2;cat;320;480
1b433696a-8;dog;399;132
84c7efd3d-2;dog;400;300
86633bd75-1;cat;270;480
f55f7260a-5;cat;429;322
d2da8b626-1;cat;400;300
b765b3d8c-5;cat;436;480
6ffc00d88-1;dog;400;299
0ed10bc25-3;dog;366;206
e83248628-2;cat;360;480
e9e152296-1;cat;240;320
7fffa3066-2;cat;400;300
4f37ae2e0-5;dog;400;267
ad0eb6657-1;dog;320;320
ca52e1c97-1;dog;407;480
1d8cd3f86-2;dog;226;400
56ccfe80c-1;dog;420;480
6a7b43ccf-8;cat;490;480
ea2265da7-15;cat;640;354
a6ebeeabd-1;dog;640;480
9a83223ed-2;cat;400;302
bc1ec216e-5;dog;640;304
4a7e6a55b-4;cat;360;480
457aafdff-2;cat;400;266
18b11332e-3;cat;270;480
971c5506a-1;dog;400;300
9deeb4f29-10;cat;400;267
b2a3434ab-5;cat;640;640
c6a1fceab-2;cat;360;480
ddae84735-1;dog;400;300
722bd62ab-3;dog;400;300
390c333c3-2;cat;640;360
2343e3a62-1;dog;640;480
a30f7b5a3-4;dog;270;480
8913478c5-5;cat;270;480
bd348bdea-2;dog;400;300
95cce48c5-15;cat;400;300
7bdefbd4c-1;dog;300;400
5c588b32e-3;dog;360;480
039919879-5;cat;310;480
884699a61-10;cat;321;400
e16c0610b-3;dog;203;360
cf8e714b5-4;cat;640;480
41706891b-3;dog;300;400
b2b2d8aac-2;cat;640;360
f87fda8bc-1;cat;358;479
d2ef01564-13;cat;400;300
465396b94-2;dog;640;480
16f35966b-1;cat;640;480
3a47de7b5-2;dog;360;480
5428dc24a-3;dog;366;206
d70db908a-2;dog;400;300
e3e4e30c3-2;cat;400;268
04d1a03dc-3;dog;640;360
8baf52542-1;cat;640;480
2a2039d2a-2;dog;237;400
c7dff16c4-1;dog;247;400
31ffd3e84-3;dog;400;265
d8b6166fb-1;cat;300;400
af8248393-2;cat;399;299
90fe10c68-3;cat;300;400
b77358cd4-3;cat;640;480
399621268-2;cat;400;300
8bfeccb9d-6;dog;360;480
ab63d5cc6-1;dog;400;300
f150ecb1c-10;dog;360;480
e19c1710b-2;dog;400;285
e88dcfd7e-6;dog;400;300
1bf8c8a2d-12;cat;270;480
b2a3434ab-4;cat;640;640
58df0e592-3;cat;640;427
5428dc24a-8;dog;366;206
47c1c1d72-2;dog;400;300
756955df9-5;cat;400;300
ffb8f5704-4;cat;470;480
2ef709d8e-2;dog;360;480
2baa835f4-1;cat;640;640
74d765729-27;cat;299;400
1d84ecb39-6;cat;400;300
1302c2f0f-3;cat;302;400
83ed707f0-5;dog;400;300
7c5f67ff2-1;dog;400;300
ad49a3f77-2;cat;360;480
2526ac5a9-3;dog;360;480
3730297ef-2;cat;300;400
835179386-1;cat;640;480
bd0255211-2;dog;400;300
66d73b03c-2;dog;399;290
ecdf91c5e-7;cat;640;640
156832d2d-8;cat;400;300
890ec902c-3;cat;400;267
8aeb5c315-9;cat;360;480
3558f46af-9;cat;400;300
d74122e99-1;cat;360;480
86a9edfb1-1;cat;429;322
3d615fcde-7;cat;360;480
573ea4dc7-2;dog;270;480
1a1feacfa-2;cat;400;260
4866e1bc1-3;dog;360;480
97e9a9ec3-5;cat;400;300
1bf8c8a2d-11;cat;270;480
a4b2866af-4;dog;640;480
251509be3-2;dog;270;480
5dcdcf95f-2;cat;270;480
d76af589f-8;dog;400;265
bd348bdea-5;dog;400;300
95128acdf-4;dog;300;400
fb2e9cefb-3;cat;299;400
875f86881-3;dog;186;480
4d773b0fb-1;dog;400;300
745d2be9a-13;dog;640;480
2756d496e-3;dog;400;299
4be3e7257-1;dog;640;623
6f9ef4d82-1;dog;640;640
1bc292a32-1;cat;300;400
0668b4926-3;dog;640;480
b3957e642-1;dog;640;640
0d3054589-3;cat;300;400
9ec953072-3;cat;400;300
0b5242b0d-10;dog;400;299
589eff838-1;dog;400;267
77e943917-1;dog;225;400
c6a3436f7-11;cat;399;225
8c9b21e02-1;cat;400;299
124152c20-2;cat;400;300
9deeb4f29-9;cat;400;267
4f2eb42f8-1;dog;360;480
34af29aab-1;dog;270;480
8980de5f9-4;cat;400;300
0552678e9-4;dog;299;399
d2da8b626-4;cat;400;300
b98a21937-3;dog;400;299
573efb3a1-2;cat;400;267
d2e0d7f2e-10;cat;640;480
0ccbcf2b0-4;dog;640;360
4a7e6a55b-2;cat;360;480
fb5f0696c-4;cat;640;360
9c23894d6-4;dog;400;265
dcb9727c3-1;dog;400;267
5fee60b0c-6;dog;400;225
dc023cd56-3;cat;640;360
16012e77c-13;dog;640;480
